Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
37 4693.55 792.00 7.452045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
39 4080.65 786.00 8.690080 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
35 4387.10 798.00 8.149547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
33 5000.00 804.00 6.841623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
40 3927.42 783.00 8.963559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
41 4540.32 780.00 7.711197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
40 4233.87 783.00 8.380151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
38 4693.55 789.00 7.427422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
40 4080.65 783.00 8.679036 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
41 3927.42 780.00 8.954926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
36 4387.10 795.00 8.132586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
41 4233.87 780.00 8.366563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
42 4540.32 777.00 7.690640 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
41 4080.65 780.00 8.668135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
39 4846.77 786.00 7.030643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
42 3927.42 777.00 8.946470 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
42 4233.87 777.00 8.353085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
37 4387.10 792.00 8.115653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
43 4540.32 774.00 7.670066 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
43 3927.42 774.00 8.938200 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
42 4080.65 777.00 8.657384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
38 4387.10 789.00 8.098753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
43 4233.87 774.00 8.339726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
41 4846.77 780.00 6.970308 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
44 3927.42 771.00 8.930124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
43 4080.65 774.00 8.646791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
44 4540.32 771.00 7.649481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
39 4387.10 786.00 8.081890 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
36 5000.00 795.00 6.739222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
44 4233.87 771.00 8.326492 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
44 4080.65 771.00 8.636365 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
41 4693.55 780.00 7.352799 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
45 4540.32 768.00 7.628889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
45 3927.42 768.00 8.922251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
45 4233.87 768.00 8.313392 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
45 4080.65 768.00 8.626114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
37 5000.00 792.00 6.704310 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
46 3927.42 765.00 8.914590 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
46 4540.32 765.00 7.608295 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
41 4387.10 780.00 8.048302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
42 4693.55 777.00 7.327675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
46 4080.65 765.00 8.616047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
46 4233.87 765.00 8.300435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
42 4387.10 777.00 8.031587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
43 4693.55 774.00 7.302428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
47 4540.32 762.00 7.587705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
43 4846.77 774.00 6.908918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
47 4233.87 762.00 8.287630 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
48 4540.32 759.00 7.567124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
44 4693.55 771.00 7.277059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
47 4080.65 762.00 8.606173 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
48 3927.42 759.00 8.899941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
44 4387.10 771.00 7.998350 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
48 4233.87 759.00 8.274985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
44 4846.77 771.00 6.877817 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
48 4080.65 759.00 8.596502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
39 5000.00 786.00 6.633261 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
49 3927.42 756.00 8.892973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
49 4540.32 756.00 7.546558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
45 4693.55 768.00 7.251569 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
49 4233.87 756.00 8.262510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
45 4846.77 768.00 6.846439 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
49 4080.65 756.00 8.587044 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
46 4693.55 765.00 7.225960 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
46 4387.10 765.00 7.965415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
46 4846.77 765.00 6.814778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
50 4540.32 753.00 7.891104 4.35615 0 0 0 0 0 0 0 0 0 0 0 0 0 95.6439
47 4693.55 762.00 7.200232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
47 4387.10 762.00 7.949079 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100
