Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
21 4950.50 840.00 100.012503 72.5994 0 11.8556 0.161302 0 0.512442 0 0.0187887 0 0 0.422745 3.63561 4.68777 0 6.10631 0
22 4851.50 837.00 100.012627 72.5993 0 11.8556 0.162537 0 0.51133 0 0.0187886 0 0 0.422744 3.6356 4.68777 0 6.10631 00
22 4802.00 837.00 100.012660 72.5993 0 11.8556 0.162862 0 0.511037 0 0.0187886 0 0 0.422744 3.6356 4.68776 0 6.10631 0
22 4950.50 837.00 100.012562 72.5993 0 11.8556 0.161888 0 0.511914 0 0.0187886 0 0 0.422745 3.6356 4.68777 0 6.10631 0
23 4851.50 834.00 100.012687 72.5993 0 11.8556 0.163134 0 0.510792 0 0.0187886 0 0 0.422744 3.6356 4.68776 0 6.1063 00
22 5000.00 837.00 100.012530 72.5994 0 11.8556 0.161565 0 0.512205 0 0.0187887 0 0 0.422745 3.6356 4.68777 0 6.10631 0
23 4950.50 834.00 100.012622 72.5993 0 11.8556 0.162483 0 0.511379 0 0.0187886 0 0 0.422744 3.6356 4.68777 0 6.10631 0
24 4901.00 831.00 100.012715 72.5992 0 11.8556 0.163412 0 0.510542 0 0.0187886 0 0 0.422744 3.6356 4.68776 0 6.1063 0
24 4950.50 831.00 100.012682 72.5993 0 11.8556 0.163085 0 0.510837 0 0.0187886 0 0 0.422744 3.6356 4.68776 0 6.1063 00
25 4901.00 828.00 100.012776 72.5992 0 11.8556 0.164024 0 0.509991 0 0.0187886 0 0 0.422744 3.6356 4.68776 0 6.1063 00
25 4802.00 828.00 100.012842 72.5991 0 11.8556 0.164683 0 0.509398 0 0.0187886 0 0 0.422743 3.63559 4.68776 0 6.10629 0
24 5000.00 831.00 100.012649 72.5993 0 11.8556 0.162758 0 0.51113 0 0.0187886 0 0 0.422744 3.6356 4.68776 0 6.10631 0
26 4851.50 825.00 100.012871 72.5991 0 11.8556 0.164974 0 0.509135 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10629 0
26 4901.00 825.00 100.012838 72.5991 0 11.8556 0.164644 0 0.509433 0 0.0187886 0 0 0.422743 3.63559 4.68776 0 6.10629 0
26 4950.50 825.00 100.012805 72.5992 0 11.8556 0.164314 0 0.50973 0 0.0187886 0 0 0.422744 3.63559 4.68776 0 6.1063 0 0
27 4851.50 822.00 100.012935 72.5991 0 11.8556 0.165604 0 0.508568 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10629 0
27 4901.00 822.00 100.012901 72.5991 0 11.8556 0.165272 0 0.508867 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10629 0
27 4802.00 822.00 100.012968 72.599 0 11.8556 0.165937 0 0.508268 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10629 0
28 4851.50 819.00 100.012999 72.599 0 11.8556 0.166242 0 0.507993 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10628 0
28 4950.50 819.00 100.012932 72.5991 0 11.8556 0.165575 0 0.508594 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10629 0
29 4802.00 816.00 100.013097 72.599 0 11.8556 0.167225 0 0.507108 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10628 0
29 4901.00 816.00 100.013030 72.599 0 11.8556 0.166554 0 0.507713 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10628 00
29 4950.50 816.00 100.012996 72.599 0 11.8556 0.166219 0 0.508014 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10628 0
30 4851.50 813.00 100.013129 72.5989 0 11.8556 0.167545 0 0.506821 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10628 0
30 4802.00 813.00 100.013163 72.5989 0 11.8556 0.167882 0 0.506517 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10627 0
29 5000.00 816.00 100.012963 72.5991 0 11.8556 0.165885 0 0.508315 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10629 0
31 4851.50 810.00 99.813579 72.5441 0 11.8793 0.168599 0 0.507186 0 0.0188261 0 0 0.423587 3.64285 4.69711 0 6.11848 0
32 4851.50 813.00 100.013129 72.5989 0 11.8556 0.167545 0 0.506821 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10628 0
31 4802.00 810.00 99.981879 72.5903 0 11.8593 0.168609 0 0.506068 0 0.0187944 0 0 0.422874 3.63672 4.68921 0 6.10819 0
30 5000.00 813.00 99.771752 72.5327 0 11.8843 0.167003 0 0.508899 0 0.018834 0 0 0.423765 3.64438 4.69908 0 6.12105 00
33 4851.50 812.00 100.013151 72.5989 0 11.8556 0.167765 0 0.506622 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10628 0
32 4901.00 813.00 100.013095 72.599 0 11.8556 0.167208 0 0.507124 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10628 0
32 4802.00 813.00 100.013163 72.5989 0 11.8556 0.167882 0 0.506517 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10627 0
31 5000.00 816.00 100.012963 72.5991 0 11.8556 0.165885 0 0.508315 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10629 0
34 4851.50 811.00 99.966048 72.586 0 11.8612 0.168078 0 0.50665 0 0.0187974 0 0 0.422941 3.6373 4.68995 0 6.10915 0
33 4802.00 812.00 100.013185 72.5989 0 11.8556 0.168103 0 0.506318 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10627 0
33 4901.00 812.00 99.951045 72.5819 0 11.8629 0.167548 0 0.507226 0 0.0188002 0 0 0.423005 3.63784 4.69065 0 6.11007 0
35 4851.50 812.00 100.013151 72.5989 0 11.8556 0.167765 0 0.506622 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10628 0
34 4802.00 811.00 100.013207 72.5989 0 11.8556 0.168325 0 0.506118 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10627 0
34 4901.00 813.00 100.013095 72.599 0 11.8556 0.167208 0 0.507124 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10628 0
33 5000.00 814.00 99.923502 72.5745 0 11.8662 0.166491 0 0.508359 0 0.0188054 0 0 0.423121 3.63884 4.69195 0 6.11175 0
34 4950.50 813.00 99.936865 72.5781 0 11.8646 0.167019 0 0.507795 0 0.0188029 0 0 0.423065 3.63836 4.69132 0 6.11094 00
35 4901.00 812.90 100.013097 72.599 0 11.8556 0.16723 0 0.507104 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10628 00
35 4950.50 814.00 100.013040 72.599 0 11.8556 0.166653 0 0.507624 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10628 00
36 4901.00 812.80 100.013100 72.599 0 11.8556 0.167251 0 0.507085 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10628 0
36 4802.00 811.00 100.013207 72.5989 0 11.8556 0.168325 0 0.506118 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10627 0
38 4851.50 811.70 100.013158 72.5989 0 11.8556 0.167831 0 0.506562 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10627 0
35 5000.00 814.90 100.012987 72.599 0 11.8556 0.166123 0 0.508101 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10629 0
37 4802.00 810.90 100.013210 72.5989 0 11.8556 0.168347 0 0.506098 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10627 0
38 4901.00 812.60 100.013104 72.5989 0 11.8556 0.167295 0 0.507045 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10628 0
36 5000.00 814.80 100.012989 72.599 0 11.8556 0.166144 0 0.508082 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10629 00
39 4901.00 812.50 100.013106 72.5989 0 11.8556 0.167317 0 0.507025 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10628 0
37 5000.00 814.70 100.012991 72.599 0 11.8556 0.166166 0 0.508062 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10629 00
40 4901.00 812.40 100.012001 72.5986 0 11.8557 0.167342 0 0.507011 0 0.0187888 0 0 0.422747 3.63562 4.68779 0 6.10635 0
38 5000.00 814.60 100.012993 72.599 0 11.8556 0.166188 0 0.508042 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10628 0
41 4901.00 812.50 100.013106 72.5989 0 11.8556 0.167317 0 0.507025 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10628 0
41 4802.00 810.50 100.013218 72.5989 0 11.8556 0.168436 0 0.506018 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10627 0
40 4950.50 813.50 100.012946 72.599 0 11.8556 0.166762 0 0.507526 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10629 00
39 5000.00 814.50 99.999464 72.5953 0 11.8572 0.166235 0 0.508088 0 0.0187911 0 0 0.4228 3.63608 4.68838 0 6.10711 0
42 4802.00 810.40 100.013221 72.5989 0 11.8556 0.168459 0 0.505997 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10627 0
43 4901.00 811.50 99.874903 72.561 0 11.872 0.167807 0 0.507495 0 0.0188145 0 0 0.423327 3.64061 4.69423 0 6.11473 0
43 4851.50 811.40 100.013164 72.5989 0 11.8556 0.167898 0 0.506503 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10627 0
40 5000.00 814.60 100.012993 72.599 0 11.8556 0.166188 0 0.508042 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10628 0
44 4901.00 810.50 99.722792 72.5191 0 11.8901 0.168326 0 0.508032 0 0.0188432 0 0 0.423973 3.64617 4.70139 0 6.12405 00
42 4950.50 813.60 100.013048 72.599 0 11.8556 0.16674 0 0.507545 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10628 0 0
41 5000.00 814.60 100.012993 72.599 0 11.8556 0.166188 0 0.508042 0 0.0187886 0 0 0.422743 3.63559 4.68775 0 6.10628 0
44 4802.00 810.20 100.012449 72.5986 0 11.8557 0.168505 0 0.505961 0 0.0187887 0 0 0.422745 3.63561 4.68777 0 6.10632 0
45 4851.50 810.40 99.874539 72.5608 0 11.872 0.16839 0 0.506972 0 0.0188146 0 0 0.423329 3.64063 4.69425 0 6.11475 0
43 4950.50 812.60 99.876043 72.5614 0 11.8718 0.167225 0 0.508011 0 0.0188143 0 0 0.423322 3.64057 4.69418 0 6.11466 0
42 5000.00 813.60 99.862774 72.5578 0 11.8734 0.166695 0 0.508575 0 0.0188168 0 0 0.423379 3.64106 4.6948 0 6.11547 0
45 4802.00 810.30 100.013223 72.5989 0 11.8556 0.168481 0 0.505977 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10627 0
46 4851.50 809.40 99.722210 72.5189 0 11.8902 0.168913 0 0.507508 0 0.0188434 0 0 0.423975 3.64619 4.70142 0 6.12409 0
44 4950.50 811.60 99.724147 72.5196 0 11.8899 0.167741 0 0.50855 0 0.018843 0 0 0.423967 3.64612 4.70133 0 6.12397 0
43 5000.00 812.60 99.711116 72.516 0 11.8915 0.167209 0 0.509114 0 0.0188455 0 0 0.424023 3.64659 4.70194 0 6.12477 0
47 4851.50 808.40 99.570113 72.4769 0 11.9083 0.169437 0 0.508043 0 0.0188721 0 0 0.424623 3.65176 4.7086 0 6.13345 0
46 4802.00 810.30 100.013223 72.5989 0 11.8556 0.168481 0 0.505977 0 0.0187885 0 0 0.422742 3.63558 4.68774 0 6.10627 0
