Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
8 4700.00 1021.00 16.713185 31.3139 1.8783 22.3986 24.2141 0 2.62677 0 7.16345 0 0 7.92499 2.43354 0.0462885 0 0 0
14 5100.00 1039.00 11.648279 23.4272 2.18447 18.7912 32.4705 0 3.79316 0 10.0979 0 0 7.67363 1.53444 0.0276197 0 0 0
36 7500.00 1105.00 4.925983 0 2.31945 10.6557 62.3583 0 8.33089 0.0127935 16.3229 0 0 0 0 0 0 0 0
7 4300.00 1018.00 17.143378 31.6547 1.95545 22.5151 23.7652 0 2.50883 0 7.04838 0 0 8.06603 2.44053 0.0457383 0 0 0
34 7100.00 1099.00 5.015198 0 2.36705 10.6123 62.3972 0 8.14025 0.0130625 16.4701 0 0 0 0 0 0 0 0
16 6900.00 1045.00 11.355856 21.6575 3.43391 13.4491 32.703 0 4.36511 0 12.1844 0 0 11.5241 0.677665 0.00526827 0 0 0
14 4900.00 1039.00 11.399740 23.1353 1.98054 18.9813 33.1272 0 3.81911 0 10.1378 0 0 7.23624 1.55453 0.0280433 0 0 0
16 5700.00 1045.00 10.510090 20.4058 2.73394 16.7041 35.3228 0 4.31406 0 11.3457 0 0 8.02318 1.13107 0.0192602 0 0 0
9 4500.00 1024.00 15.545761 30.0361 1.79519 22.0237 25.6977 0 2.78287 0 7.60654 0 0 7.72546 2.28965 0.0427949 0 0 0
16 5300.00 1045.00 10.065475 19.7093 2.32478 17.3123 36.7886 0 4.3737 0 11.3533 0 0 6.90442 1.21215 0.0214487 0 0 0
36 7300.00 1105.00 4.899563 0 2.17737 10.6347 62.3898 0 8.33526 0.0100501 16.4528 0 0 0 0 0 0 0 0
16 5900.00 1045.00 10.706462 20.7129 2.89944 16.3063 34.7038 0 4.29829 0 11.3976 0 0 8.58509 1.07883 0.0177692 0 0 0
15 5100.00 1042.00 10.740704 21.5479 2.13916 18.2244 34.8214 0 4.0766 0 10.6937 0 0 7.07412 1.39761 0.0250659 0 0 0
16 5500.00 1045.00 10.295743 20.0717 2.54235 17.0366 36.0169 0 4.33934 0 11.332 0 0 7.46558 1.17503 0.0204691 0 0 0
37 7500.00 1108.00 4.854326 0 2.15293 10.657 62.3679 0 8.43249 0.00992009 16.3798 0 0 0 0 0 0 0 0
17 6700.00 1048.00 10.369929 19.3629 3.47348 13.0439 35.4485 0 4.66238 0 12.7783 0 0 10.6862 0.540964 0.00344044 0 0 0
17 5300.00 1048.00 9.137969 17.105 2.29027 16.4745 40.0435 0 4.77151 0 12.1923 0 0 6.07327 1.03154 0.0181313 0 0 0
8 4100.00 1021.00 15.974133 30.4286 1.88415 22.1586 25.1789 0 2.65331 0 7.47233 0 0 7.88183 2.29983 0.0423445 0 0 0
15 4900.00 1042.00 10.487719 21.1986 1.90551 18.4167 35.6008 0 4.1136 0 10.751 0 0 6.56675 1.42146 0.0256073 0 0 0
17 5700.00 1048.00 9.591667 17.9679 2.7639 15.8439 38.2602 0 4.68172 0 12.1454 0 0 7.38154 0.939789 0.0155974 0 0 0
35 7100.00 1102.00 4.944371 0 2.20168 10.6122 62.4111 0 8.23867 0.0101717 16.5262 0 0 0 0 0 0 0 0
17 5500.00 1048.00 9.372972 17.5562 2.54263 16.192 39.1016 0 4.72093 0 12.148 0 0 6.73216 0.98949 0.0169899 0 0 0
37 7300.00 1108.00 4.827470 0 2.00504 10.6391 62.3968 0 8.43843 0.00711585 16.5135 0 0 0 0 0 0 0 0
17 5900.00 1048.00 9.791917 18.3422 2.9543 15.4209 37.5149 0 4.65424 0 12.1877 0 0 8.03099 0.880816 0.013895 0 0 0
9 4700.00 1024.00 15.784912 30.3396 1.7953 22.1101 25.3606 0 2.77291 0 7.49909 0 0 7.74429 2.33405 0.0440896 0 0 0
16 5100.00 1045.00 9.820863 19.3154 2.0812 17.5412 37.6425 0 4.41691 0 11.4062 0 0 6.33041 1.24393 0.0222508 0 0 0
8 4300.00 1021.00 16.228450 30.7394 1.88268 22.2447 24.8378 0 2.64291 0 7.36316 0 0 7.89997 2.34571 0.0436663 0 0 0
38 7500.00 1111.00 4.781811 0 1.97991 10.6622 62.3727 0 8.53735 0.00699317 16.4409 0 0 0 0 0 0 0 0
17 6900.00 1048.00 10.462962 19.4876 3.5669 12.3515 35.12 0 4.68689 0 12.9944 0 0 11.3577 0.434953 0 0 0 0
10 4500.00 1027.00 14.601265 28.9107 1.69126 21.6721 27.0494 0 2.95246 0 8.00282 0 0 7.49992 2.18079 0.0404839 0 0 0
16 4900.00 1045.00 9.562993 18.8855 1.81076 17.7325 38.5854 0 4.46913 0 11.4883 0 0 5.73387 1.27169 0.0229195 0 0 0
18 5700.00 1051.00 8.661560 15.0002 2.79889 14.7859 41.864 0 5.13318 0 13.1234 0 0 6.56596 0.71715 0.0113945 0 0 0
36 7100.00 1105.00 4.872696 0 2.03 10.6158 62.4204 0 8.34018 0.00722947 16.5864 0 0 0 0 0 0 0 0
18 5300.00 1051.00 8.197761 13.8945 2.24398 15.4312 44.0882 0 5.26629 0 13.2317 0 0 5.01002 0.819813 0.0143053 0 0 0
18 5500.00 1051.00 8.438013 14.4757 2.54043 15.1471 42.9091 0 5.19232 0 13.152 0 0 5.79752 0.772841 0.012989 0 0 0
38 7300.00 1111.00 4.754499 0 1.8259 10.6475 62.399 0 8.54499 0.00412452 16.5785 0 0 0 0 0 0 0 0
17 5100.00 1048.00 8.888294 16.6096 2.00637 16.7029 41.0929 0 4.83345 0 12.2748 0 0 5.39329 1.06763 0.0190797 0 0 0
18 5900.00 1051.00 8.866180 15.4714 3.0202 14.3373 40.9453 0 5.08897 0 13.149 0 0 7.32741 0.650909 0.00945595 0 0 0
