System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
15 7030.00 1159.15 103.040939 0.9995525254341426 0.999653 -1258601.334494 292.989603 40.402765 151.160748 -265.638678 4232.921719 -8.060 -8.060 2.550088 3.286807 2.345 n/a n/a
15 2005.00 1211.15 96.374956 0.9989059946379433 0.990690 -1208908.968418 298.667424 41.267998 154.456382 -441.623186 5394.779054 -8.019 -8.019 2.354712 0.274408 1.089 n/a n/a
21 7000.00 892.15 105.781415 0.9996416858052226 0.999763 -1393929.961001 290.028296 46.438109 146.522930 -430.840231 5716.207991 -12.675 -12.675 2.277625 3.441060 4.563 n/a n/a
15 10000.00 1172.35 100.121848 0.9991975230420155 0.999384 -1221163.204316 294.616500 39.643135 149.556641 -268.501415 5017.794511 -7.598 -7.598 2.525107 3.289786 1.895 n/a n/a
20 10000.00 1250.15 98.050148 1.0000000000000000 1.000000 -1176604.078620 298.635069 39.046578 154.844897 -245.774865 5074.002017 -6.689 -6.689 2.511107 0.000000 1.079 n/a n/a
20 16000.00 1420.15 100.084132 0.9991187776506324 0.999252 -1150375.816567 300.850267 36.874057 155.422909 -166.491335 3530.949096 -4.767 -4.767 2.713854 3.197342 0.926 n/a n/a
16 7030.00 1160.15 103.040939 1.0000000000000000 1.000000 -1258433.709795 293.106597 40.408905 151.178643 -265.647229 4233.526638 -8.048 -8.048 2.549956 0.000000 2.340 n/a n/a
20 2090.00 974.15 99.536743 1.0000000000000000 1.000000 -1306032.784543 286.242270 44.272573 143.985965 -389.436951 5170.696847 -11.534 -11.534 2.248271 0.000000 3.429 n/a n/a
16 2000.00 1063.25 96.731715 0.9999449864346629 0.999960 -1244298.872272 261.607211 39.987684 135.973457 -301.280974 3104.311898 -10.139 -10.139 2.419002 3.297963 4.171 n/a n/a
16 10000.00 1172.45 100.121848 0.9993152910217306 0.999474 -1221143.894105 294.629858 39.644095 149.561007 -268.508758 5017.968217 -7.597 -7.597 2.525115 3.289717 1.895 n/a n/a
21 16000.00 1421.15 100.084132 1.0000000000000000 1.000000 -1150179.195590 300.966353 36.880913 155.456851 -166.560296 3532.133638 -4.758 -4.758 2.713711 0.000000 0.922 n/a n/a
22 7000.00 893.15 105.781415 0.9998572090096237 0.999905 -1393775.844747 290.160494 46.444657 146.539129 -430.801374 5716.475072 -12.662 -12.662 2.277470 3.439801 4.555 n/a n/a
21 2090.00 973.15 99.536743 0.9999089017324261 0.999956 -1306180.637893 286.123683 44.267328 143.975439 -389.491477 5170.286170 -11.564 -11.564 2.248432 4.634854 3.436 n/a n/a
17 2000.00 1063.65 96.731715 1.0000000000000000 1.000000 -1244242.702998 261.649235 39.989169 135.976581 -301.268801 3104.380299 -10.133 -10.133 2.418948 0.000000 4.168 n/a n/a
21 10000.00 1249.15 98.050148 0.9998112456247567 0.999853 -1176766.338657 298.528514 39.040759 154.836397 -245.780529 5073.749549 -6.700 -6.700 2.511377 3.221611 1.082 n/a n/a
17 2005.00 1205.15 96.374956 0.9989830871686729 0.991377 -1209832.134449 298.044215 41.218940 151.217023 -429.913506 5377.948880 -8.092 -8.092 2.356061 0.275749 1.107 n/a n/a

18 2000.00 1063.35 96.731715 1.0000000000000000 1.000000 -1244283.495822 261.618716 39.988237 135.975575 -301.283178 3104.380299 -10.137 -10.137 2.419004 0.000000 4.170 n/a n/a
17 7030.00 1159.15 103.040939 0.9995525254287340 0.999653 -1258601.334494 292.989603 40.402765 151.160748 -265.638678 4232.921719 -8.060 -8.060 2.550088 3.286807 2.345 n/a n/a
23 7000.00 894.15 105.781415 1.0000000000000000 1.000000 -1393624.272183 290.290399 46.450925 146.552920 -430.754455 5716.652179 -12.646 -12.646 2.277273 0.000000 4.547 n/a n/a
22 16000.00 1420.15 100.084132 0.9991187776496193 0.999252 -1150375.816567 300.850267 36.874057 155.422909 -166.491335 3530.949096 -4.767 -4.767 2.713854 3.197342 0.926 n/a n/a
18 2005.00 1202.15 96.374956 0.9990217883162328 0.991721 -1210286.746200 297.736379 41.194454 151.208942 -424.083983 5369.466275 -8.129 -8.129 2.356736 0.276425 1.117 n/a n/a

18 10000.00 1172.65 100.121848 0.9995509160709251 0.999655 -1221105.267750 294.656576 39.646016 149.569741 -268.523451 5018.315736 -7.594 -7.594 2.525131 3.289580 1.894 n/a n/a
22 10000.00 1249.25 98.050148 0.9999801910968125 0.999985 -1176744.216821 298.543045 39.041933 154.842937 -245.794712 5073.975523 -6.699 -6.699 2.511395 3.221561 1.082 n/a n/a
19 2005.00 1199.15 96.374956 0.9990605914716151 0.992064 -1210741.332488 297.427934 41.169999 151.200784 -418.271780 5360.938627 -8.166 -8.166 2.357412 0.277105 1.126 n/a n/a
23 2090.00 973.35 99.536743 0.9999405106624961 0.999971 -1306150.499148 286.147864 44.268387 143.978212 -389.482034 5170.428699 -11.556 -11.556 2.248415 4.634926 3.435 n/a n/a

24 7000.00 893.15 105.781415 0.9998572090204411 0.999905 -1393775.844746 290.160494 46.444657 146.539129 -430.801374 5716.475072 -12.662 -12.662 2.277470 3.439801 4.555 n/a n/a
20 2005.00 1196.15 96.374956 0.9990994956476932 0.992407 -1211195.893004 297.118877 41.145574 151.192547 -412.477238 5352.365925 -8.203 -8.203 2.358088 0.277789 1.136 n/a n/a
19 7030.00 1159.35 103.040939 0.9997932664485881 0.999840 -1258562.252050 293.016888 40.404637 151.169601 -265.657724 4233.247161 -8.058 -8.058 2.550107 3.286661 2.343 n/a n/a
19 10000.00 1172.75 100.121848 0.9996687731786804 0.999746 -1221085.951605 294.669936 39.646977 149.574109 -268.530802 5018.489550 -7.593 -7.593 2.525139 3.289511 1.894 n/a n/a
23 10000.00 1249.35 98.050148 1.0000000000000000 1.000000 -1176727.954108 298.553727 39.042518 154.843822 -245.794237 5074.002017 -6.698 -6.698 2.511368 0.000000 1.082 n/a n/a
24 2090.00 973.45 99.536743 0.9999563238612724 0.999979 -1306135.429195 286.159953 44.268917 143.979599 -389.477314 5170.499989 -11.552 -11.552 2.248406 4.634962 3.434 n/a n/a
21 2005.00 1193.15 96.374956 0.9991384998145305 0.992750 -1211650.427431 296.809207 41.121179 151.184233 -406.700700 5343.748169 -8.240 -8.240 2.358765 0.278477 1.145 n/a n/a
