Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
28 2000.00 1319.00 99.724554 47.5413 2.29199 16.4143 0.985764 0 8.28097 0.123107 9.38816 0 0 11.6101 2.25196 0.329286 0.257224 0.397181 0.128634
29 1000.00 1316.00 99.656911 47.5736 2.29355 16.4254 0.997553 0 8.27659 0.123191 9.39454 0 0 11.618 2.25349 0.32951 0.257398 0.393535 0.0636457
30 500.00 1313.00 99.618203 47.5921 2.29444 16.4318 1.00415 0 8.27422 0.123238 9.39819 0 0 11.6225 2.25436 0.329638 0.257498 0.386758 0.03112255
29 2000.00 1316.00 99.724540 47.5414 2.29199 16.4143 0.986557 0 8.28026 0.123107 9.38817 0 0 11.6101 2.25196 0.329286 0.257224 0.397207 0.128514
30 1000.00 1313.00 99.656920 47.5736 2.29355 16.4254 0.998362 0 8.27586 0.123191 9.39454 0 0 11.618 2.25349 0.32951 0.257398 0.39354 0.0635688
31 500.00 1310.00 99.618249 47.5921 2.29444 16.4318 1.00497 0 8.27347 0.123238 9.39818 0 0 11.6225 2.25436 0.329638 0.257498 0.38676 0.0310837
21 4000.00 1340.00 99.861180 47.4763 2.28886 16.3918 0.960201 0 8.29143 0.122939 9.37532 0 0 11.5942 2.24888 0.328836 0.256872 0.398546 0.26579
30 2000.00 1313.00 99.724485 47.5414 2.29199 16.4143 0.987365 0 8.27954 0.123107 9.38817 0 0 11.6101 2.25196 0.329287 0.257224 0.39721 0.128374
31 1000.00 1310.00 99.656926 47.5736 2.29355 16.4254 0.999185 0 8.27512 0.123191 9.39454 0 0 11.618 2.25349 0.32951 0.257398 0.393542 0.0634906
32 500.00 1307.00 99.618295 47.5921 2.29444 16.4318 1.00581 0 8.27272 0.123238 9.39818 0 0 11.6225 2.25436 0.329638 0.257498 0.386761 0.0310445
31 2000.00 1310.00 99.724427 47.5414 2.292 16.4143 0.988188 0 8.2788 0.123107 9.38818 0 0 11.6101 2.25196 0.329287 0.257224 0.397212 0.128232
32 1000.00 1307.00 99.656932 47.5736 2.29355 16.4254 1.00002 0 8.27436 0.123191 9.39453 0 0 11.618 2.25349 0.32951 0.257398 0.393543 0.0634118
22 4000.00 1337.00 99.861084 47.4763 2.28886 16.3918 0.960901 0 8.29081 0.122939 9.37533 0 0 11.5942 2.24888 0.328836 0.256872 0.398547 0.265624
33 500.00 1304.00 99.618342 47.592 2.29444 16.4318 1.00666 0 8.27194 0.123238 9.39817 0 0 11.6225 2.25436 0.329637 0.257498 0.386762 0.0310052
32 2000.00 1307.00 99.724368 47.5414 2.292 16.4143 0.989025 0 8.27805 0.123107 9.38818 0 0 11.6101 2.25196 0.329287 0.257224 0.397212 0.128089
33 1000.00 1304.00 99.656939 47.5736 2.29355 16.4254 1.00088 0 8.27359 0.123191 9.39453 0 0 11.618 2.25349 0.32951 0.257398 0.393543 0.0633325
34 500.00 1301.00 99.618389 47.592 2.29444 16.4318 1.00753 0 8.27116 0.123238 9.39817 0 0 11.6225 2.25436 0.329637 0.257498 0.386762 0.0309657
23 4000.00 1334.00 99.860989 47.4764 2.28886 16.3918 0.961614 0 8.29018 0.122939 9.37534 0 0 11.5942 2.24888 0.328836 0.256872 0.398549 0.265456
33 2000.00 1304.00 99.724309 47.5415 2.292 16.4143 0.989877 0 8.27729 0.123107 9.38819 0 0 11.6101 2.25196 0.329287 0.257224 0.397213 0.127945
34 1000.00 1301.00 99.656946 47.5736 2.29355 16.4254 1.00174 0 8.27281 0.123191 9.39453 0 0 11.618 2.25349 0.32951 0.257398 0.393543 0.0632529
35 500.00 1298.00 99.618438 47.592 2.29443 16.4318 1.00841 0 8.27036 0.123238 9.39817 0 0 11.6225 2.25436 0.329637 0.257498 0.386762 0.030926
34 2000.00 1301.00 99.724250 47.5415 2.292 16.4143 0.990743 0 8.27652 0.123107 9.38819 0 0 11.6101 2.25197 0.329287 0.257224 0.397213 0.1278
24 4000.00 1331.00 99.860894 47.4764 2.28886 16.3919 0.962341 0 8.28953 0.122939 9.37535 0 0 11.5942 2.24888 0.328837 0.256873 0.39855 0.265288
35 1000.00 1298.00 99.656954 47.5736 2.29355 16.4254 1.00262 0 8.27202 0.123191 9.39453 0 0 11.618 2.25349 0.32951 0.257398 0.393543 0.0631728
36 500.00 1295.00 99.618488 47.592 2.29443 16.4318 1.00931 0 8.26955 0.123238 9.39816 0 0 11.6225 2.25436 0.329637 0.257498 0.386762 0.0308861
35 2000.00 1298.00 99.724192 47.5415 2.292 16.4143 0.991625 0 8.27573 0.123108 9.3882 0 0 11.6101 2.25197 0.329288 0.257225 0.397212 0.127654
37 500.00 1292.00 99.618540 47.5919 2.29443 16.4317 1.01022 0 8.26872 0.123238 9.39816 0 0 11.6225 2.25435 0.329637 0.257497 0.386762 0.0308462
36 1000.00 1295.00 99.656963 47.5736 2.29355 16.4254 1.00352 0 8.27121 0.123191 9.39453 0 0 11.618 2.25349 0.32951 0.257398 0.393542 0.0630924
25 4000.00 1328.00 99.860801 47.4765 2.28887 16.3919 0.963081 0 8.28887 0.122939 9.37536 0 0 11.5943 2.24889 0.328837 0.256873 0.398552 0.265119
36 2000.00 1295.00 99.724135 47.5415 2.292 16.4143 0.992522 0 8.27493 0.123108 9.3882 0 0 11.6101 2.25197 0.329288 0.257225 0.397212 0.127507
37 1000.00 1292.00 99.656973 47.5736 2.29355 16.4254 1.00444 0 8.27039 0.123191 9.39453 0 0 11.618 2.25349 0.32951 0.257398 0.393542 0.0630117
38 500.00 1289.00 99.618593 47.5919 2.29443 16.4317 1.01115 0 8.26788 0.123238 9.39815 0 0 11.6224 2.25435 0.329637 0.257497 0.386761 0.030806
37 2000.00 1292.00 99.724078 47.5416 2.292 16.4144 0.993434 0 8.27411 0.123108 9.38821 0 0 11.6102 2.25197 0.329288 0.257225 0.397212 0.12736
26 4000.00 1325.00 99.860708 47.4765 2.28887 16.3919 0.963835 0 8.2882 0.122939 9.37536 0 0 11.5943 2.24889 0.328837 0.256873 0.398554 0.26495
38 1000.00 1289.00 99.656985 47.5736 2.29355 16.4254 1.00536 0 8.26955 0.123191 9.39453 0 0 11.618 2.25349 0.32951 0.257398 0.393541 0.0629307
39 500.00 1286.00 99.618647 47.5919 2.29443 16.4317 1.0121 0 8.26702 0.123238 9.39815 0 0 11.6224 2.25435 0.329636 0.257497 0.386761 0.0307658
38 2000.00 1289.00 99.724022 47.5416 2.29201 16.4144 0.994361 0 8.27329 0.123108 9.38821 0 0 11.6102 2.25197 0.329288 0.257225 0.397211 0.127212
40 500.00 1283.00 99.618702 47.5919 2.29443 16.4317 1.01306 0 8.26615 0.123238 9.39814 0 0 11.6224 2.25435 0.329636 0.257497 0.38676 0.0307254
39 1000.00 1286.00 99.656997 47.5736 2.29355 16.4254 1.00631 0 8.2687 0.123191 9.39453 0 0 11.618 2.25349 0.32951 0.257398 0.39354 0.0628494
39 2000.00 1286.00 99.723967 47.5416 2.29201 16.4144 0.995303 0 8.27244 0.123108 9.38822 0 0 11.6102 2.25197 0.329288 0.257225 0.39721 0.127063
27 4000.00 1322.00 99.860617 47.4766 2.28887 16.3919 0.964602 0 8.28752 0.122939 9.37537 0 0 11.5943 2.24889 0.328838 0.256873 0.398556 0.26478
41 500.00 1280.00 99.618759 47.5918 2.29443 16.4317 1.01404 0 8.26527 0.123238 9.39813 0 0 11.6224 2.25435 0.329636 0.257497 0.38676 0.0306849
40 1000.00 1283.00 99.657011 47.5736 2.29355 16.4254 1.00727 0 8.26784 0.12319 9.39453 0 0 11.618 2.25348 0.32951 0.257398 0.393539 0.0627677
40 2000.00 1283.00 99.723913 47.5417 2.29201 16.4144 0.996262 0 8.27158 0.123108 9.38822 0 0 11.6102 2.25197 0.329288 0.257225 0.397209 0.126914
42 500.00 1277.00 99.618817 47.5918 2.29443 16.4317 1.01503 0 8.26437 0.123238 9.39813 0 0 11.6224 2.25435 0.329636 0.257497 0.386759 0.0306442
28 4000.00 1319.00 99.860530 47.4766 2.28887 16.3919 0.965384 0 8.28683 0.122939 9.37538 0 0 11.5943 2.24889 0.328838 0.256873 0.398559 0.264612
41 2000.00 1280.00 99.723859 47.5417 2.29201 16.4144 0.997236 0 8.27071 0.123108 9.38823 0 0 11.6102 2.25197 0.329289 0.257225 0.397209 0.126764
43 500.00 1274.00 99.618877 47.5918 2.29442 16.4317 1.01604 0 8.26346 0.123238 9.39812 0 0 11.6224 2.25435 0.329636 0.257497 0.386759 0.0306034
42 1000.00 1277.00 99.657042 47.5736 2.29355 16.4254 1.00924 0 8.26606 0.12319 9.39452 0 0 11.618 2.25348 0.329509 0.257398 0.393537 0.0626035
42 2000.00 1277.00 99.723806 47.5417 2.29201 16.4144 0.998226 0 8.26983 0.123108 9.38823 0 0 11.6102 2.25198 0.329289 0.257226 0.397208 0.126613
44 500.00 1271.00 99.618938 47.5917 2.29442 16.4317 1.01706 0 8.26253 0.123238 9.39812 0 0 11.6224 2.25435 0.329635 0.257496 0.386758 0.0305625
29 4000.00 1316.00 99.860474 47.4766 2.28887 16.3919 0.966178 0 8.28612 0.12294 9.37539 0 0 11.5943 2.24889 0.328838 0.256874 0.398571 0.264465
43 1000.00 1274.00 99.657059 47.5735 2.29355 16.4254 1.01024 0 8.26515 0.12319 9.39452 0 0 11.618 2.25348 0.329509 0.257398 0.393536 0.0625209
43 2000.00 1274.00 99.723755 47.5417 2.29201 16.4144 0.999232 0 8.26893 0.123108 9.38824 0 0 11.6102 2.25198 0.329289 0.257226 0.397206 0.126461
45 500.00 1268.00 99.619001 47.5917 2.29442 16.4317 1.01811 0 8.26158 0.123238 9.39811 0 0 11.6224 2.25434 0.329635 0.257496 0.386757 0.0305214
44 1000.00 1271.00 99.657077 47.5735 2.29355 16.4254 1.01127 0 8.26423 0.12319 9.39452 0 0 11.618 2.25348 0.329509 0.257398 0.393535 0.062438
44 2000.00 1271.00 99.723703 47.5418 2.29201 16.4144 1.00025 0 8.26801 0.123108 9.38824 0 0 11.6102 2.25198 0.329289 0.257226 0.397205 0.126309
46 500.00 1265.00 99.619065 47.5917 2.29442 16.4317 1.01917 0 8.26063 0.123237 9.39811 0 0 11.6224 2.25434 0.329635 0.257496 0.386756 0.0304802
30 4000.00 1313.00 99.860384 47.4767 2.28888 16.3919 0.966988 0 8.2854 0.12294 9.37539 0 0 11.5943 2.2489 0.328838 0.256874 0.398573 0.264292
45 2000.00 1268.00 99.723653 47.5418 2.29201 16.4144 1.00129 0 8.26708 0.123108 9.38825 0 0 11.6102 2.25198 0.329289 0.257226 0.397204 0.126156
45 1000.00 1268.00 99.657097 47.5735 2.29354 16.4254 1.01231 0 8.26329 0.12319 9.39452 0 0 11.618 2.25348 0.329509 0.257398 0.393534 0.0623548
47 500.00 1262.00 99.619131 47.5917 2.29442 16.4316 1.02024 0 8.25965 0.123237 9.3981 0 0 11.6224 2.25434 0.329635 0.257496 0.386756 0.0304389
46 1000.00 1265.00 99.657119 47.5735 2.29354 16.4254 1.01337 0 8.26234 0.12319 9.39452 0 0 11.618 2.25348 0.329509 0.257398 0.393532 0.0622713
46 2000.00 1265.00 99.723604 47.5418 2.29202 16.4144 1.00235 0 8.26614 0.123108 9.38825 0 0 11.6102 2.25198 0.32929 0.257226 0.397203 0.126003
