Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
22 1000.00 1337.00 0.442219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.60807 98.3919
27 2000.00 1322.00 0.373806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.846512 99.1535
23 1000.00 1334.00 0.442294 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.60765 98.3923
16 4000.00 1355.00 0.234076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.536608 99.4634
28 2000.00 1319.00 0.373936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.844727 99.1553
24 1000.00 1331.00 0.442369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.60714 98.3929
17 4000.00 1352.00 0.234236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.536003 99.464
29 2000.00 1316.00 0.374030 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.837592 99.1624
25 1000.00 1328.00 0.442444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.60651 98.3935
30 2000.00 1313.00 0.374165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.836393 99.1636
26 1000.00 1325.00 0.442518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.60568 98.3943
18 4000.00 1349.00 0.234398 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.535377 99.4646
31 2000.00 1310.00 0.374306 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.835758 99.1642
34 500.00 1301.00 0.482169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89513 97.1049
27 1000.00 1322.00 0.442590 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.60454 98.3955
32 2000.00 1307.00 0.374449 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.835321 99.1647
19 4000.00 1346.00 0.234560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.534726 99.4653
35 500.00 1298.00 0.482208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89485 97.1051
28 1000.00 1319.00 0.442658 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.60263 98.3974
33 2000.00 1304.00 0.374593 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.834992 99.165
36 500.00 1295.00 0.482248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8946 97.1054
29 1000.00 1316.00 0.442690 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59485 98.4052
20 4000.00 1343.00 0.234724 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.534047 99.466
37 500.00 1292.00 0.482287 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89437 97.1056
30 1000.00 1313.00 0.442762 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59355 98.4064
21 4000.00 1340.00 0.234888 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.533337 99.4667
38 500.00 1289.00 0.482328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89416 97.1058
31 1000.00 1310.00 0.442838 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59287 98.4071
39 500.00 1286.00 0.482368 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89396 97.106
22 4000.00 1337.00 0.235054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.53259 99.4674
32 1000.00 1307.00 0.442915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.5924 98.4076
40 500.00 1283.00 0.482408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89378 97.1062
33 1000.00 1304.00 0.442994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59203 98.408
23 4000.00 1334.00 0.235220 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.531798 99.4682
41 500.00 1280.00 0.482449 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8936 97.1064
34 2000.00 1301.00 0.374738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.834733 99.1653
42 500.00 1277.00 0.482490 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89343 97.1066
24 4000.00 1331.00 0.235387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.530949 99.4691
35 2000.00 1298.00 0.374884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.834526 99.1655
43 500.00 1274.00 0.482531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89327 97.1067
25 4000.00 1328.00 0.235555 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.530026 99.47
44 500.00 1271.00 0.482572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89312 97.1069
36 2000.00 1295.00 0.375030 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.83436 99.1656
37 2000.00 1292.00 0.375178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.834227 99.1658
45 500.00 1268.00 0.482613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89296 97.107
26 4000.00 1325.00 0.235723 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.528993 99.471
38 2000.00 1289.00 0.375327 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.834121 99.1659
46 500.00 1265.00 0.482655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89282 97.1072
34 1000.00 1301.00 0.443074 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59175 98.4083
27 4000.00 1322.00 0.235891 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.527777 99.4722
39 2000.00 1286.00 0.375476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.834041 99.166
47 500.00 1262.00 0.482697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89268 97.1073
35 1000.00 1298.00 0.443153 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59151 98.4085
48 500.00 1259.00 0.482738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89254 97.1075
40 2000.00 1283.00 0.375626 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.833983 99.166
28 4000.00 1319.00 0.236056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.526109 99.4739
36 1000.00 1295.00 0.443234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59131 98.4087
49 500.00 1256.00 0.482780 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8924 97.1076
41 2000.00 1280.00 0.375777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.833944 99.1661
37 1000.00 1292.00 0.443315 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59114 98.4089
50 500.00 1253.00 0.482823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89226 97.1077
42 2000.00 1277.00 0.375929 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.833925 99.1661
29 4000.00 1316.00 0.236191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.521051 99.4789
38 1000.00 1289.00 0.443396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59099 98.409
43 2000.00 1274.00 0.376081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.833923 99.1661
51 500.00 1250.00 0.482865 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89213 97.1079
39 1000.00 1286.00 0.443478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59087 98.4091
44 2000.00 1271.00 0.376234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.833938 99.1661
52 500.00 1247.00 0.482907 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.892 97.108
30 4000.00 1313.00 0.236362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.519752 99.4802
40 1000.00 1283.00 0.443560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59076 98.4092
45 2000.00 1268.00 0.376388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.833969 99.166
53 500.00 1244.00 0.482950 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89187 97.1081
31 4000.00 1310.00 0.236537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518806 99.4812
41 1000.00 1280.00 0.443643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59067 98.4093
