System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2-(QFM-2.0) rhol rhos viscosity aH2O chisqr
101 4000.00 1213.58 64.849123 0.9706532790219924 0.973058 -798005.988171 173.757120 23.939777 97.597754 -116.472199 1605.320442 -9.854 0.000 2.702149 2.950667 2.436 n/a n/a
97 7000.00 1226.37 48.043751 0.9754582127576565 0.977107 -577593.888078 130.167188 17.443325 72.297270 -81.280654 1257.359028 -9.496 0.000 2.749629 2.952677 2.238 n/a n/a
101 1000.00 1202.36 74.027382 0.9865370759114923 0.987406 -924647.174952 197.865881 27.788707 112.153382 -148.578322 1813.383640 -10.201 0.000 2.661595 2.847626 2.496 n/a n/a
102 4000.00 1211.58 62.952324 0.9713430182807810 0.973687 -773685.160035 168.649761 23.237949 94.675243 -113.503912 1562.277943 -9.876 0.000 2.702511 2.950308 2.447 n/a n/a
102 1000.00 1200.36 73.034808 0.9867490552205707 0.987606 -911903.746654 195.082355 27.420662 110.568088 -146.861764 1788.651551 -10.223 0.000 2.661185 2.847567 2.515 n/a n/a
103 4000.00 1209.58 61.154612 0.9719971131261779 0.974282 -750646.989735 163.807579 22.572719 91.905332 -110.683618 1521.437304 -9.898 0.000 2.702872 2.949947 2.458 n/a n/a
103 1000.00 1198.36 72.071084 0.9869557052308475 0.987801 -899536.515650 192.378932 27.063245 109.029606 -145.191535 1764.650074 -10.245 0.000 2.660784 2.847497 2.535 n/a n/a
99 7000.00 1222.36 45.737244 0.9722482466071444 0.974069 -548672.193857 123.829700 16.597211 68.682214 -77.582044 1200.808623 -9.539 0.000 2.750568 2.949194 2.254 n/a n/a
104 1000.00 1196.35 71.135029 0.9871569942227869 0.987990 -887530.021241 189.752326 26.716022 107.536010 -143.565741 1741.349234 -10.268 0.000 2.660389 2.847419 2.554 n/a n/a
105 1000.00 1194.35 70.225509 0.9873529422997964 0.988175 -875869.408131 187.199378 26.378573 106.085454 -141.982567 1718.720251 -10.291 0.000 2.660003 2.847332 2.573 n/a n/a
105 4000.00 1205.59 57.826923 0.9732081796834916 0.975385 -708035.676870 154.840046 21.341167 86.778042 -105.443920 1445.714995 -9.941 0.000 2.703596 2.949221 2.480 n/a n/a
106 1000.00 1192.34 69.341435 0.9875436087150123 0.988355 -864540.444151 184.717068 26.050497 104.676169 -140.440277 1696.735567 -10.313 0.000 2.659624 2.847238 2.593 n/a n/a
101 7000.00 1218.35 43.250808 0.9728343182842945 0.974594 -517520.395749 117.044334 15.689755 64.843124 -73.742582 1142.548769 -9.581 0.000 2.751650 2.947565 2.267 n/a n/a

107 1000.00 1190.34 68.481767 0.9877290818829403 0.988530 -853529.524411 182.302506 25.731411 103.306463 -138.937215 1675.368848 -10.336 0.000 2.659252 2.847137 2.612 n/a n/a
100 10000.00 1228.24 33.599034 0.9770518266635525 0.978424 -396356.703784 91.732854 12.104411 50.088797 -55.065259 927.270384 -9.257 0.000 2.771876 2.952261 2.279 n/a n/a
108 1000.00 1188.34 67.645515 0.9879094715689315 0.988699 -842823.665566 179.952939 25.420949 101.974723 -137.471802 1654.594966 -10.359 0.000 2.658888 2.847030 2.631 n/a n/a
101 10000.00 1226.23 32.832833 0.9773809905292746 0.978729 -386914.071091 89.625908 11.827507 48.914862 -53.945546 908.985141 -9.278 0.000 2.772149 2.951913 2.285 n/a n/a
103 7000.00 1214.35 40.967231 0.9737994869923627 0.975487 -488942.542623 110.816074 14.856491 61.325367 -70.221973 1089.289955 -9.624 0.000 2.752759 2.947420 2.279 n/a n/a


102 10000.00 1224.23 32.095025 0.9777000053212846 0.979025 -377826.387701 87.597018 11.560843 47.784978 -52.864950 891.372663 -9.299 0.000 2.772426 2.951577 2.291 n/a n/a
110 1000.00 1184.33 66.039515 0.9882555108137923 0.989025 -822278.223544 175.438413 24.824520 99.419064 -134.647980 1614.731047 -10.405 0.000 2.658183 2.846799 2.669 n/a n/a
104 7000.00 1212.34 39.900810 0.9742546428099060 0.975909 -475608.959728 107.907396 14.467308 59.683736 -68.572006 1064.410541 -9.645 0.000 2.753324 2.947352 2.285 n/a n/a

103 10000.00 1222.23 31.384147 0.9780093088299113 0.979312 -369075.256240 85.642168 11.303891 46.696868 -51.821520 874.398702 -9.319 0.000 2.772709 2.951253 2.297 n/a n/a
111 1000.00 1182.33 65.268009 0.9884214379088269 0.989181 -812415.643858 173.268576 24.537905 98.192287 -133.286779 1595.596493 -10.428 0.000 2.657842 2.846677 2.688 n/a n/a
105 7000.00 1210.34 38.880498 0.9746928877240282 0.976314 -462859.543863 105.124429 14.094919 58.113823 -66.989717 1040.602531 -9.667 0.000 2.753895 2.947290 2.291 n/a n/a

112 1000.00 1180.32 64.516399 0.9885828299972443 0.989333 -802812.088240 171.153969 24.258619 96.997755 -131.957637 1576.965648 -10.451 0.000 2.657508 2.846550 2.707 n/a n/a
106 7000.00 1208.34 37.903500 0.9751151551858013 0.976705 -450658.680582 102.459564 13.738308 56.611270 -65.471125 1017.801494 -9.689 0.000 2.754474 2.947233 2.296 n/a n/a

113 1000.00 1178.32 63.783908 0.9887398346755206 0.989481 -793457.414216 169.092440 23.986374 95.834209 -130.659323 1558.818864 -10.474 0.000 2.657182 2.846420 2.725 n/a n/a
106 10000.00 1216.22 29.399851 0.9788830357027105 0.980123 -344674.745519 80.185519 10.586537 43.662575 -48.896556 826.997521 -9.382 0.000 2.773585 2.950349 2.314 n/a n/a
114 1000.00 1176.32 63.069798 0.9888925994733211 0.989624 -784341.978114 167.081943 23.720900 94.700448 -129.390667 1541.137449 -10.497 0.000 2.656863 2.846287 2.744 n/a n/a
107 10000.00 1214.22 28.783866 0.9791574791095651 0.980378 -337108.626351 78.491625 10.363813 42.721600 -47.984656 812.276818 -9.403 0.000 2.773886 2.950071 2.319 n/a n/a
113 4000.00 1189.62 47.270232 0.9770330883313150 0.978864 -573217.676574 126.351856 17.433028 70.517202 -88.633253 1204.353550 -10.119 0.000 2.706462 2.946378 2.567 n/a n/a

108 7000.00 1204.33 36.069335 0.9759151497374878 0.977445 -427773.792764 97.456610 13.068742 53.792484 -62.610599 974.986978 -9.732 0.000 2.755651 2.947139 2.306 n/a n/a
108 10000.00 1212.22 28.188791 0.9794241060524183 0.980625 -329803.419330 76.855244 10.148634 41.813030 -47.101868 798.053324 -9.425 0.000 2.774192 2.949804 2.324 n/a n/a
116 1000.00 1172.31 61.693950 0.9891859918309446 0.989900 -766792.592641 163.206363 23.209243 92.517782 -126.937937 1507.100478 -10.543 0.000 2.656246 2.846013 2.781 n/a n/a
114 4000.00 1187.63 46.190918 0.9774203848422610 0.979216 -559472.506469 123.435627 17.033389 68.855653 -86.895955 1179.571577 -10.141 0.000 2.706815 2.946045 2.577 n/a n/a
109 7000.00 1202.33 35.207585 0.9762944198927193 0.977796 -417031.415171 95.106042 12.754118 52.469105 -61.262113 954.867651 -9.754 0.000 2.756250 2.947104 2.311 n/a n/a
109 10000.00 1210.22 27.613638 0.9796832387969853 0.980866 -322746.714935 75.273662 9.940643 40.935326 -46.246861 784.303771 -9.446 0.000 2.774503 2.949550 2.329 n/a n/a
117 1000.00 1170.31 61.030910 0.9893269040957866 0.990032 -758341.632002 161.337669 22.962582 91.466760 -125.751799 1490.711912 -10.567 0.000 2.655949 2.845873 2.800 n/a n/a
115 4000.00 1185.63 45.154285 0.9777912205054200 0.979553 -546279.141524 120.634069 16.649548 67.260085 -85.223665 1155.749996 -10.163 0.000 2.707165 2.945722 2.588 n/a n/a
110 10000.00 1208.22 27.057476 0.9799351824082033 0.981100 -315926.855885 73.744327 9.739505 40.087042 -45.418386 771.006284 -9.467 0.000 2.774818 2.949307 2.334 n/a n/a
118 1000.00 1168.30 60.383643 0.9894641446688832 0.990161 -750095.840684 159.512778 22.721731 90.441288 -124.591187 1474.722612 -10.590 0.000 2.655658 2.845733 2.818 n/a n/a
116 4000.00 1183.64 44.157807 0.9781464791242026 0.979876 -533604.907955 117.940429 16.280573 65.726608 -83.612620 1132.832754 -10.186 0.000 2.707513 2.945409 2.599 n/a n/a
111 10000.00 1206.21 26.519434 0.9801802256171844 0.981327 -309332.882101 72.264840 9.544906 39.266820 -44.615265 758.140271 -9.488 0.000 2.775138 2.949077 2.339 n/a n/a
119 1000.00 1166.30 59.751576 0.9895978469583840 0.990286 -742047.713160 157.730097 22.486479 89.440432 -123.455190 1459.117992 -10.614 0.000 2.655375 2.845591 2.836 n/a n/a
117 4000.00 1181.64 43.199149 0.9784869774091661 0.980186 -521419.635310 115.348469 15.925604 64.251630 -82.059340 1110.768032 -10.209 0.000 2.707859 2.945108 2.610 n/a n/a
112 10000.00 1204.21 25.998687 0.9804186416990909 0.981549 -302954.480275 70.832942 9.356550 38.473380 -43.836388 745.686339 -9.510 0.000 2.775462 2.948860 2.343 n/a n/a
112 7000.00 1196.32 32.819588 0.9773574675678914 0.978779 -387298.108929 88.592392 11.882130 48.805477 -57.509238 899.104583 -9.819 0.000 2.758086 2.947056 2.325 n/a n/a
/a
118 4000.00 1179.64 42.276154 0.9788134704982345 0.980483 -509695.421817 112.852417 15.583843 62.831827 -80.560599 1089.507851 -10.231 0.000 2.708201 2.944820 2.621 n/a n/a
113 10000.00 1202.21 25.494463 0.9806506893511316 0.981764 -296781.937635 69.446505 9.174157 37.705516 -43.080707 733.626204 -9.531 0.000 2.775791 2.948656 2.347 n/a n/a
121 1000.00 1162.29 57.507013 0.9745991830471082 0.977005 -713425.214206 151.437792 21.603077 85.651420 -118.203870 1397.901604 -10.661 0.000 2.655427 2.940517 2.866 n/a n/a
113 7000.00 1194.31 32.083468 0.9776888902808600 0.979085 -378143.606008 86.584532 11.613291 47.677284 -56.347369 881.912609 -9.841 0.000 2.758711 2.947063 2.329 n/a n/a
114 10000.00 1200.21 25.006030 0.9808766135223361 0.981974 -290806.099541 68.103523 8.997465 36.962092 -42.347235 721.942620 -9.553 0.000 2.776124 2.948465 2.352 n/a n/a
119 4000.00 1177.65 41.386822 0.9791266568529641 0.980767 -498406.425320 110.446925 15.254553 61.464118 -79.113407 1069.007724 -10.254 0.000 2.708541 2.944546 2.632 n/a n/a

114 7000.00 1192.31 31.374655 0.9780097469685521 0.979382 -369333.928515 84.651177 11.354407 46.591493 -55.226252 865.357478 -9.863 0.000 2.759343 2.947081 2.334 n/a n/a
115 10000.00 1198.21 24.532700 0.9810966462363138 0.982179 -285018.330535 66.802102 8.826226 36.242036 -41.635037 710.619302 -9.574 0.000 2.776461 2.948288 2.356 n/a n/a
120 4000.00 1175.65 40.529296 0.9794271826065591 0.981041 -487528.676582 108.127030 14.937048 60.145646 -77.714985 1049.226340 -10.277 0.000 2.708877 2.944288 2.642 n/a n/a

115 7000.00 1190.31 30.691728 0.9783205227499031 0.979669 -360851.037197 82.788459 11.104959 45.545891 -54.143839 849.406265 -9.885 0.000 2.759981 2.947114 2.338 n/a n/a
116 10000.00 1196.20 24.073776 0.9812418382314237 0.982977 -279417.567996 65.535029 8.656342 35.538430 -40.935714 699.240042 -9.596 0.000 2.776147 3.064548 2.364 n/a n/a
124 1000.00 1156.28 53.336648 0.9761512002095050 0.978404 -659411.638997 140.337456 20.038036 79.246121 -110.940884 1303.791437 -10.732 0.000 2.655641 2.939479 2.908 n/a n/a
121 4000.00 1173.66 39.701853 0.9797156454028716 0.981303 -477039.912208 105.888120 14.630693 58.873753 -76.362748 1030.125287 -10.300 0.000 2.709210 2.944048 2.653 n/a n/a
117 10000.00 1194.20 23.631428 0.9811992456852379 0.983199 -274071.840060 64.318781 8.496805 34.861256 -40.274123 688.256536 -9.618 0.000 2.775557 3.112255 2.373 n/a n/a
116 7000.00 1188.30 30.033363 0.9786216712132041 0.979948 -352678.098185 80.992766 10.864467 44.538411 -53.098214 834.028217 -9.908 0.000 2.760625 2.947160 2.341 n/a n/a
125 1000.00 1154.28 52.069456 0.9766246093472679 0.978831 -643014.439873 136.962884 19.562264 77.300821 -108.722420 1275.179560 -10.756 0.000 2.655730 2.939136 2.922 n/a n/a
118 10000.00 1192.20 23.198026 0.9813104422789778 0.983307 -268855.662098 63.131959 8.342797 34.201174 -39.636552 677.628098 -9.639 0.000 2.774958 3.113259 2.383 n/a n/a
122 4000.00 1171.66 38.902888 0.9799925977820841 0.981556 -466919.424792 103.725902 14.334896 57.645967 -75.054289 1011.668796 -10.323 0.000 2.709538 2.943826 2.664 n/a n/a
126 1000.00 1152.27 50.857136 0.9770783234168708 0.979240 -627334.492807 133.733685 19.106991 75.440263 -106.594666 1247.800187 -10.780 0.000 2.655828 2.938797 2.936 n/a n/a
119 10000.00 1190.20 22.775360 0.9814906708460210 0.983474 -263775.321708 61.975336 8.192689 33.558538 -39.015628 667.284199 -9.661 0.000 2.774356 3.113553 2.392 n/a n/a
123 4000.00 1169.66 38.130907 0.9802585501304576 0.981798 -457147.928232 101.636378 14.049105 56.459987 -73.787361 993.823521 -10.346 0.000 2.709861 2.943625 2.675 n/a n/a

118 7000.00 1184.30 28.785442 0.9791967575639572 0.980480 -337200.188303 77.589171 10.408575 42.630220 -51.110272 804.878431 -9.952 0.000 2.761932 2.947299 2.348 n/a n/a
128 1000.00 1148.27 48.583568 0.9779313616885920 0.980008 -597948.783973 127.675637 18.252897 71.952478 -102.589529 1196.437131 -10.828 0.000 2.656051 2.938132 2.963 n/a n/a
124 4000.00 1167.67 37.384517 0.9805139732204665 0.982030 -447707.436403 99.615817 13.772805 55.313661 -72.559865 976.558326 -10.369 0.000 2.710180 2.943447 2.686 n/a n/a
120 10000.00 1188.19 22.364709 0.9816663487707632 0.983636 -258842.518792 60.851743 8.046844 32.934599 -38.411192 657.236335 -9.683 0.000 2.773749 3.113826 2.402 n/a n/a
119 7000.00 1182.30 28.193643 0.9794714662087844 0.980734 -329866.738230 75.975154 10.192359 41.726012 -50.164702 791.054556 -9.974 0.000 2.762595 2.947393 2.352 n/a n/a
129 1000.00 1146.26 47.516226 0.9783328051064281 0.980369 -584163.177176 124.830692 17.851806 70.315853 -100.702339 1172.317550 -10.852 0.000 2.656175 2.937808 2.977 n/a n/a
125 4000.00 1165.67 36.662413 0.9807593003349970 0.982254 -438581.153617 97.660732 13.505517 54.204984 -71.369838 959.844112 -10.392 0.000 2.710494 2.943292 2.696 n/a n/a
130 1000.00 1144.26 46.491516 0.9787188086491391 0.980717 -570934.428518 122.098794 17.466654 68.745087 -98.886163 1149.157509 -10.877 0.000 2.656308 2.937491 2.990 n/a n/a
121 10000.00 1186.19 21.965596 0.9818376403655795 0.983794 -254051.360446 59.759874 7.905092 32.328614 -37.822609 647.472832 -9.705 0.000 2.773139 3.114077 2.411 n/a n/a
120 7000.00 1180.29 27.621905 0.9797380929771682 0.980981 -322786.128624 74.415897 9.983460 40.852911 -49.249396 777.699296 -9.997 0.000 2.763263 2.947505 2.355 n/a n/a
126 4000.00 1163.68 35.963378 0.9809949289742995 0.982469 -429753.375484 95.767861 13.246790 53.132075 -70.215441 943.653639 -10.415 0.000 2.710801 2.943164 2.707 n/a n/a
131 1000.00 1142.26 45.506956 0.9790902395931724 0.981051 -558230.043055 119.473383 17.096517 67.236352 -97.136993 1126.901558 -10.901 0.000 2.656448 2.937183 3.003 n/a n/a
127 4000.00 1161.68 35.286270 0.9812212220894019 0.982676 -421209.398933 93.934151 12.996203 52.093177 -69.094949 927.961384 -10.438 0.000 2.711103 2.943062 2.718 n/a n/a
132 1000.00 1140.25 44.560253 0.9794479003394970 0.981373 -546019.996601 116.948401 16.740539 65.786108 -95.451122 1105.498415 -10.925 0.000 2.656596 2.936884 3.016 n/a n/a
121 7000.00 1178.29 27.069273 0.9799969668463623 0.981220 -315946.252139 72.908799 9.781532 40.009432 -48.362967 764.790441 -10.019 0.000 2.763936 2.947635 2.358 n/a n/a
128 4000.00 1159.68 34.630020 0.9814385087790733 0.982874 -412935.440293 92.156735 12.753362 51.086639 -68.006740 912.743397 -10.461 0.000 2.711398 2.942990 2.729 n/a n/a
133 1000.00 1138.25 43.649285 0.9797925340614986 0.981683 -534276.505418 114.518237 16.397930 64.391077 -93.825110 1084.900576 -10.950 0.000 2.656752 2.936596 3.030 n/a n/a
123 10000.00 1182.19 21.200210 0.9821676759934775 0.984098 -244871.901538 57.666408 7.633236 31.167707 -36.690618 628.755133 -9.749 0.000 2.771907 3.114521 2.429 n/a n/a
122 7000.00 1176.29 26.534852 0.9802483971878685 0.981453 -309335.739662 71.451415 9.586247 39.194174 -47.504108 752.307117 -10.042 0.000 2.764615 2.947785 2.361 n/a n/a
129 4000.00 1157.69 33.993621 0.9816470843264498 0.983065 -404918.560415 90.432922 12.517895 50.110912 -66.949290 897.977181 -10.485 0.000 2.711685 2.942949 2.740 n/a n/a
134 1000.00 1136.24 42.772085 0.9801248297273317 0.981982 -522973.821036 112.177690 16.067957 63.048221 -92.255770 1065.063980 -10.974 0.000 2.656915 2.936318 3.043 n/a n/a
124 10000.00 1180.19 20.833103 0.9823267044888890 0.984245 -240473.254351 56.662513 7.502836 30.611477 -36.146092 619.780404 -9.771 0.000 2.771286 3.114714 2.438 n/a n/a
130 4000.00 1155.69 33.376129 0.9818472093666589 0.983248 -397146.595883 88.760182 12.289455 49.164538 -65.921159 883.641574 -10.508 0.000 2.711966 2.942941 2.751 n/a n/a
135 1000.00 1134.24 41.926825 0.9804454266496029 0.982270 -512088.047044 109.921930 15.749938 61.754720 -90.740134 1045.947695 -10.999 0.000 2.657085 2.936054 3.055 n/a n/a
131 4000.00 1153.70 32.776653 0.9820391078585299 0.983424 -389608.095388 87.136130 12.067711 48.246145 -64.920989 869.716643 -10.532 0.000 2.712238 2.942968 2.761 n/a n/a
124 7000.00 1172.28 25.517315 0.9807300751412819 0.981899 -296760.696641 68.676729 9.214402 37.643151 -45.864253 728.539675 -10.087 0.000 2.765989 2.948146 2.366 n/a n/a
a
132 4000.00 1151.70 32.194352 0.9822229633126968 0.983593 -382292.260279 85.558516 11.852354 47.354438 -63.947493 856.183587 -10.555 0.000 2.712501 2.943032 2.772 n/a n/a
137 1000.00 1130.23 40.325456 0.9810538573727433 0.982818 -491479.938506 105.647126 15.147276 59.305473 -87.859131 1009.726375 -11.048 0.000 2.657446 2.935566 3.081 n/a n/a
125 7000.00 1170.28 25.032658 0.9809608556521860 0.982113 -290776.648206 67.355225 9.037279 36.904984 -45.081008 717.219653 -10.110 0.000 2.766683 2.948359 2.369 n/a n/a
133 4000.00 1149.70 31.628434 0.9823989123543526 0.983754 -375188.888243 84.025215 11.643091 46.488195 -62.999449 843.024649 -10.579 0.000 2.712755 2.943134 2.783 n/a n/a
138 1000.00 1128.23 39.566292 0.9813427563912629 0.983078 -481717.679303 103.620005 14.861495 58.145009 -86.488793 992.552807 -11.073 0.000 2.657637 2.935346 3.094 n/a n/a
127 10000.00 1174.18 19.789537 0.9827813781107838 0.984663 -227984.805565 53.809547 7.132119 29.032481 -34.592243 594.279761 -9.838 0.000 2.769403 3.115188 2.464 n/a n/a
126 7000.00 1168.27 24.563123 0.9811852606956570 0.982321 -284982.840331 66.075016 8.865677 36.190228 -44.320822 706.253196 -10.133 0.000 2.767382 2.948595 2.371 n/a n/a

139 1000.00 1126.23 38.832945 0.9816220934821687 0.983329 -472292.230557 101.661471 14.585385 57.024437 -85.162188 975.962062 -11.098 0.000 2.657833 2.935142 3.106 n/a n/a
128 10000.00 1172.18 19.459766 0.9829258541111078 0.984796 -224043.349252 52.908246 7.014959 28.534214 -34.099301 586.225276 -9.860 0.000 2.768770 3.115312 2.472 n/a n/a

127 7000.00 1166.27 24.108044 0.9814035206229402 0.982524 -279370.860422 64.834287 8.699354 35.497848 -43.582722 695.624800 -10.156 0.000 2.768086 2.948856 2.374 n/a n/a
140 1000.00 1124.22 38.124129 0.9818923137621086 0.983573 -463186.808902 99.768125 14.318467 55.941772 -83.877221 959.925268 -11.123 0.000 2.658036 2.934957 3.118 n/a n/a
136 4000.00 1143.72 30.021627 0.9828797019613544 0.984198 -355059.323943 79.671541 11.049151 44.030936 -60.296606 805.628732 -10.650 0.000 2.713460 2.943691 2.816 n/a n/a
128 7000.00 1164.27 23.666794 0.9816158530538330 0.982721 -273932.767849 63.631327 8.538080 34.826867 -42.865788 685.319816 -10.178 0.000 2.768794 2.949141 2.376 n/a n/a

137 4000.00 1141.72 29.514065 0.9830238784928165 0.984331 -348713.776508 78.296300 10.861611 43.255503 -59.439149 793.806441 -10.674 0.000 2.713674 2.943967 2.827 n/a n/a
129 7000.00 1162.26 23.238779 0.9818224637021116 0.982913 -268661.061633 62.464520 8.381640 34.176361 -42.169149 675.324398 -10.201 0.000 2.769507 2.949453 2.378 n/a n/a
142 1000.00 1120.22 36.775364 0.9824070354884515 0.984036 -445874.261651 96.164485 13.810444 53.882851 -81.424469 929.407145 -11.173 0.000 2.658457 2.934644 3.143 n/a n/a
130 10000.00 1168.17 18.825416 0.9832048178904297 0.985053 -216468.549661 51.174850 6.789572 27.576742 -33.148331 570.737253 -9.905 0.000 2.767494 3.115513 2.489 n/a n/a
138 4000.00 1139.72 29.019453 0.9831593214193790 0.984457 -342536.641392 76.956183 10.678893 42.500248 -58.601684 782.281993 -10.698 0.000 2.713877 2.944291 2.838 n/a n/a
130 7000.00 1160.26 22.823439 0.9820235471191663 0.983099 -263548.650745 61.332337 8.229830 33.545458 -41.491982 665.625445 -10.224 0.000 2.770223 2.949792 2.380 n/a n/a
143 1000.00 1118.21 36.133234 0.9826522849593389 0.984257 -437638.663891 94.448421 13.568526 52.903227 -80.253115 914.876743 -11.198 0.000 2.658676 2.934519 3.155 n/a n/a
139 4000.00 1137.73 28.537171 0.9832849787072840 0.984574 -336519.992042 75.649539 10.500765 41.764220 -57.783137 771.041889 -10.722 0.000 2.714071 2.944665 2.849 n/a n/a
131 10000.00 1166.17 18.520244 0.9833394975471588 0.985177 -212827.872388 50.341120 6.681134 27.116607 -32.689506 563.289094 -9.927 0.000 2.766852 3.115591 2.497 n/a n/a
131 7000.00 1158.26 22.420242 0.9822192873700999 0.983281 -258588.826757 60.233329 8.082456 32.933331 -40.833505 656.210552 -10.248 0.000 2.770943 2.950160 2.381 n/a n/a
144 1000.00 1116.21 35.511265 0.9828899176605191 0.984471 -429665.998122 92.785976 13.334171 51.954752 -79.116244 900.801888 -11.223 0.000 2.658899 2.934417 3.167 n/a n/a
140 4000.00 1135.73 28.066602 0.9833986793640411 0.984680 -330655.877037 74.374707 10.326992 41.046465 -56.982334 760.072753 -10.746 0.000 2.714254 2.945091 2.860 n/a n/a
132 10000.00 1164.17 18.222700 0.9834710951605488 0.985298 -209280.398457 49.528341 6.575401 26.668288 -32.241287 556.028969 -9.950 0.000 2.766207 3.115655 2.505 n/a n/a
132 7000.00 1156.25 22.028687 0.9824098586450457 0.983459 -253775.238639 59.166127 7.939337 32.339197 -40.192980 647.067967 -10.271 0.000 2.771666 2.950557 2.383 n/a n/a
141 4000.00 1133.74 27.607095 0.9834951231164710 0.984771 -324935.927838 73.129935 10.157319 40.345969 -56.197810 749.360680 -10.770 0.000 2.714431 2.945570 2.870 n/a n/a
133 7000.00 1154.25 21.648296 0.9825954258015941 0.983632 -249101.869503 58.129431 7.800298 31.762317 -39.569704 638.186544 -10.294 0.000 2.772393 2.950986 2.384 n/a n/a
146 1000.00 1112.20 34.324143 0.9833435718049318 0.984881 -414461.616067 89.612241 12.886779 50.145585 -76.939930 873.936179 -11.274 0.000 2.659359 2.934285 3.191 n/a n/a
134 7000.00 1152.25 21.278618 0.9827761448499331 0.983800 -244563.015116 57.122010 7.665175 31.201987 -38.963011 629.555708 -10.317 0.000 2.773123 2.951447 2.386 n/a n/a
134 10000.00 1160.17 17.649451 0.9837253745887702 0.985531 -202452.147237 47.962756 6.371678 25.805457 -31.375254 542.047036 -9.995 0.000 2.764909 3.115739 2.520 n/a n/a
147 1000.00 1110.20 33.757292 0.9835601626967668 0.985076 -407207.734194 88.096452 12.673110 49.282267 -75.897696 861.107005 -11.299 0.000 2.659595 2.934258 3.203 n/a n/a
143 4000.00 1129.74 26.717599 0.9761624728040891 0.978156 -313944.047929 70.675742 9.822657 38.933097 -54.363667 726.320003 -10.819 0.000 2.714453 2.968272 2.892 n/a n/a
135 7000.00 1150.24 20.919225 0.9829521633710860 0.983964 -240153.264023 56.142694 7.533813 30.657539 -38.372268 621.165418 -10.341 0.000 2.773856 2.951942 2.387 n/a n/a
135 10000.00 1158.16 17.373252 0.9838482108328752 0.985644 -199165.267690 47.208587 6.273513 25.390170 -30.956776 535.313034 -10.018 0.000 2.764256 3.115762 2.528 n/a n/a
148 1000.00 1108.19 33.207195 0.9837702785145025 0.985266 -400172.349949 86.625266 12.465732 48.444833 -74.884346 848.656563 -11.325 0.000 2.659835 2.934257 3.215 n/a n/a
144 4000.00 1127.75 26.085526 0.9824627455202403 0.983752 -306106.126673 69.024786 9.596299 38.027107 -53.467806 713.770931 -10.843 0.000 2.714728 2.933955 2.900 n/a n/a
136 7000.00 1148.24 20.569708 0.9831236208784637 0.984124 -235867.479140 55.190373 7.406062 30.128342 -37.796875 613.006130 -10.364 0.000 2.774591 2.952473 2.388 n/a n/a
136 10000.00 1156.16 17.103691 0.9839682743856037 0.985754 -195959.371551 46.472642 6.177701 24.985147 -30.547570 528.742649 -10.041 0.000 2.763601 3.115771 2.536 n/a n/a
149 1000.00 1106.19 32.673121 0.9839741600049370 0.985450 -393345.913838 85.196743 12.264374 47.632152 -73.898673 836.568314 -11.350 0.000 2.660078 2.934285 3.227 n/a n/a
145 4000.00 1125.75 25.632870 0.9826684557971905 0.983943 -300507.802850 67.800966 9.428963 37.342175 -52.652823 703.453572 -10.868 0.000 2.715004 2.934294 2.908 n/a n/a
137 7000.00 1146.24 20.229680 0.9832906491048784 0.984280 -231700.780681 54.263992 7.281782 29.613793 -37.236260 605.068770 -10.388 0.000 2.775328 2.953043 2.389 n/a n/a
137 10000.00 1154.16 16.840545 0.9840856327959900 0.985862 -192831.728320 45.754310 6.084164 24.590041 -30.147337 522.330416 -10.064 0.000 2.762943 3.115767 2.543 n/a n/a
150 1000.00 1104.19 32.154378 0.9841720324531202 0.985629 -386719.411759 83.809052 12.068776 46.843155 -72.939537 824.826635 -11.376 0.000 2.660324 2.934342 3.238 n/a n/a
146 4000.00 1123.75 25.193431 0.9828688709787142 0.984129 -295077.046676 66.612974 9.266513 36.677686 -51.860361 693.440135 -10.892 0.000 2.715279 2.934651 2.916 n/a n/a
138 7000.00 1144.23 19.898775 0.9834533722255289 0.984433 -227648.530306 53.362549 7.160840 29.113320 -36.689879 597.344699 -10.411 0.000 2.776068 2.953652 2.390 n/a n/a
138 10000.00 1152.16 16.583604 0.9842003501165835 0.985968 -189779.723578 45.053006 5.992827 24.204520 -29.755792 516.071101 -10.087 0.000 2.762282 3.115750 2.550 n/a n/a
151 1000.00 1102.18 31.650313 0.9843641067213986 0.985803 -380284.327345 82.460462 11.878696 46.076831 -72.005858 813.416753 -11.402 0.000 2.660572 2.934430 3.250 n/a n/a
147 4000.00 1121.76 24.766661 0.9830641449729515 0.984311 -289806.895312 65.459330 9.108748 36.032789 -51.089523 683.718035 -10.917 0.000 2.715554 2.935028 2.924 n/a n/a
139 7000.00 1142.23 19.576641 0.9836119069939273 0.984581 -223706.316374 52.485088 7.043108 28.626380 -36.157216 589.825693 -10.435 0.000 2.776809 2.954303 2.391 n/a n/a
139 10000.00 1150.16 16.332662 0.9843124871083453 0.986071 -186800.852884 44.368170 5.903617 23.828265 -29.372659 509.959687 -10.110 0.000 2.761619 3.115722 2.557 n/a n/a
152 1000.00 1100.18 31.160308 0.9845505801965955 0.985971 -374032.607451 81.149336 11.693902 45.332225 -71.096613 802.324692 -11.428 0.000 2.660823 2.934549 3.262 n/a n/a
