Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O 
132 10000.00 1164.17 17.921499 50.2 1.99963 17.8238 0.849037 0 13.7055 4.01789 5.43489 4.2519 0.368968 0 1.1175
132 7000.00 1156.25 21.641199 49.0803 1.95572 16.4029 0.944751 0 14.4698 5.00697 7.52629 3.37383 0.291696 0 0.925426
141 4000.00 1133.74 27.151443 52.419 1.68706 14.5295 0.949734 0 13.3479 4.71921 8.57624 2.79408 0.23859 0 0.7376169
133 10000.00 1162.17 17.638421 50.2249 2.02922 17.7745 0.853657 0 13.7612 3.94482 5.38691 4.28316 0.373838 0 1.13544
142 4000.00 1131.74 26.711236 52.4449 1.71094 14.4877 0.955789 0 13.4588 4.64578 8.5006 2.80309 0.24163 0 0.749772
134 7000.00 1152.25 20.912119 48.9927 2.01523 16.3406 0.959042 0 14.7147 4.86214 7.42464 3.41077 0.29949 0 0.95769
134 10000.00 1160.17 17.362213 50.2496 2.05903 17.7248 0.858264 0 13.8162 3.87274 5.33921 4.3141 0.378719 0 1.1535
147 1000.00 1110.20 33.202327 53.7934 1.52237 13.288 0.981727 0 11.4085 3.94347 11.7347 2.52114 0.203259 0 0.60319
143 4000.00 1129.74 26.080718 52.4498 1.74922 14.4497 0.964222 0 13.5736 4.50321 8.47462 2.82043 0.246219 0 0.767898
135 7000.00 1150.24 20.562597 48.9479 2.04514 16.3097 0.966134 0 14.8365 4.79084 7.37426 3.42878 0.303388 0 0.973969
135 10000.00 1158.16 17.092643 50.2739 2.08906 17.6749 0.862858 0 13.8707 3.80166 5.2918 4.34473 0.383611 0 1.17169
148 1000.00 1108.19 32.668251 53.8278 1.54201 13.2375 0.989825 0 11.5298 3.87914 11.6444 2.53034 0.205934 0 0.613052
144 4000.00 1127.75 25.628057 52.4533 1.77806 14.3969 0.971514 0 13.673 4.41622 8.44969 2.82923 0.249532 0 0.781461
136 7000.00 1148.24 20.222565 48.9025 2.07514 16.2791 0.973191 0 14.9578 4.72026 7.32416 3.44649 0.307288 0 0.990346
136 10000.00 1156.16 16.829489 50.298 2.1193 17.6246 0.867438 0 13.9245 3.73157 5.24468 4.37503 0.388515 0 1.19001
149 1000.00 1106.19 32.149507 53.8618 1.56164 13.1871 0.997842 0 11.6504 3.81547 11.5549 2.5391 0.208604 0 0.622944
145 4000.00 1125.75 25.188613 52.4564 1.80703 14.3441 0.978758 0 13.7716 4.33034 8.42507 2.83762 0.252842 0 0.795095
137 7000.00 1146.24 19.891656 48.8565 2.10524 16.2486 0.980212 0 15.0787 4.65039 7.27432 3.46391 0.31119 0 1.00682
137 10000.00 1154.16 16.572539 50.3217 2.14977 17.5741 0.872004 0 13.9776 3.66245 5.19786 4.40502 0.393431 0 1.20846
150 1000.00 1104.19 31.645440 53.8953 1.58127 13.1369 1.00578 0 11.7703 3.75244 11.4662 2.54744 0.211269 0 0.632866
146 4000.00 1123.75 24.761839 52.4591 1.83613 14.2914 0.985954 0 13.8693 4.24555 8.40076 2.84562 0.256147 0 0.808798
138 7000.00 1144.23 19.569517 48.81 2.13543 16.2183 0.987198 0 15.1991 4.58122 7.22471 3.48105 0.315093 0 1.02339
138 10000.00 1152.16 16.321589 50.3451 2.18047 17.5233 0.876559 0 14.0302 3.59429 5.15134 4.43468 0.398357 0 1.22705
151 1000.00 1102.18 31.155432 53.9285 1.60088 13.0869 1.01364 0 11.8895 3.69005 11.3783 2.55537 0.213929 0 0.64282
147 4000.00 1121.76 24.347217 52.4614 1.86537 14.2389 0.993102 0 13.9662 4.16184 8.37677 2.85323 0.259449 0 0.822572
139 7000.00 1142.23 19.255817 48.7628 2.16571 16.1882 0.994148 0 15.3191 4.51275 7.17532 3.49791 0.318997 0 1.04007
139 10000.00 1150.16 16.076443 50.3682 2.21138 17.4722 0.8811 0 14.0821 3.52708 5.10513 4.46403 0.403294 0 1.24576
152 1000.00 1100.18 30.678899 53.9612 1.6205 13.037 1.02141 0 12.008 3.62829 11.2911 2.56288 0.216584 0 0.652805
148 4000.00 1119.76 23.944255 52.4634 1.89474 14.1864 1.0002 0 14.0621 4.0792 8.35309 2.86045 0.262746 0 0.836415
140 7000.00 1140.23 18.950238 48.7151 2.19607 16.1584 1.00106 0 15.4386 4.44496 7.12613 3.51451 0.322903 0 1.05684
140 10000.00 1148.15 15.836916 50.391 2.24253 17.4208 0.88563 0 14.1334 3.46082 5.05923 4.49307 0.408241 0 1.2646
153 1000.00 1098.18 30.215285 53.9936 1.64011 12.9874 1.02911 0 12.1258 3.56714 11.2046 2.57 0.219234 0 0.662821
149 4000.00 1117.77 23.552486 52.465 1.92424 14.1341 1.00726 0 14.1572 3.9976 8.32973 2.8673 0.26604 0 0.850328
141 7000.00 1138.22 18.652477 48.6669 2.2265 16.1288 1.00794 0 15.5577 4.37784 7.0771 3.53084 0.326811 0 1.07371357
154 1000.00 1096.17 29.764065 54.0256 1.65972 12.9379 1.03673 0 12.2429 3.50661 11.1189 2.57672 0.22188 0 0.672869
150 4000.00 1115.77 23.171467 52.4662 1.95387 14.0819 1.01427 0 14.2514 3.91704 8.30667 2.87379 0.26933 0 0.86431
142 10000.00 1144.15 15.374001 50.4355 2.30549 17.3173 0.894653 0 14.2341 3.33108 4.96837 4.55019 0.418166 0 1.30268
155 1000.00 1094.17 29.324740 54.0572 1.67933 12.8887 1.04428 0 12.3593 3.44668 11.0338 2.58306 0.224522 0 0.68295
151 4000.00 1113.77 22.800774 52.4671 1.98364 14.0298 1.02123 0 14.3447 3.8375 8.28393 2.87991 0.272615 0 0.878362
143 7000.00 1134.22 18.079264 48.569 2.28755 16.0704 1.02159 0 15.7946 4.24558 6.97948 3.56276 0.334633 0 1.10775191
156 1000.00 1092.17 28.896835 54.0885 1.69893 12.8396 1.05174 0 12.4749 3.38734 10.9495 2.58902 0.227159 0 0.693063
144 7000.00 1132.21 17.803274 48.5194 2.31815 16.0416 1.02836 0 15.9124 4.18042 6.93082 3.57837 0.338548 0 1.12492
152 4000.00 1111.78 22.440105 52.4683 2.01317 13.9794 1.02808 0 14.4395 3.75972 8.25614 2.88593 0.275907 0 0.8924795
157 1000.00 1090.16 28.479900 54.1195 1.71854 12.7908 1.05913 0 12.5898 3.32859 10.8658 2.59462 0.229793 0 0.703209
145 7000.00 1130.21 17.534020 48.4693 2.3488 16.0131 1.03509 0 16.0298 4.11589 6.88222 3.59374 0.342465 0 1.1422
153 4000.00 1109.78 22.089078 52.4706 2.04211 13.9326 1.03473 0 14.5384 3.68432 8.21805 2.8921 0.279216 0 0.906662
146 7000.00 1128.21 17.271263 48.4188 2.37947 15.9849 1.04179 0 16.1467 4.05199 6.83365 3.60891 0.346386 0 1.1595817
154 4000.00 1107.79 21.747053 52.4725 2.07115 13.8859 1.04134 0 14.6363 3.60977 8.18036 2.89795 0.282524 0 0.920921
146 10000.00 1136.14 14.498085 50.6295 2.38079 17.1172 0.910942 0 14.416 3.07188 4.733 4.6778 0.438995 0 1.38138
147 7000.00 1126.20 17.014769 48.368 2.41015 15.957 1.04845 0 16.2632 3.9887 6.78506 3.62386 0.35031 0 1.17706
159 1000.00 1086.15 27.677245 54.1806 1.75775 12.6938 1.07368 0 12.8174 3.2128 10.7004 2.60475 0.235047 0 0.723603
155 4000.00 1105.79 21.413689 52.4743 2.1003 13.8393 1.0479 0 14.7332 3.53608 8.14307 2.90347 0.28583 0 0.935258
147 10000.00 1134.14 14.287346 50.7132 2.38215 17.0702 0.914437 0 14.456 3.0059 4.6559 4.71451 0.444522 0 1.40175
148 7000.00 1124.20 16.764318 48.3168 2.44083 15.9295 1.05506 0 16.3793 3.92601 6.73642 3.63862 0.354238 0 1.19464
156 4000.00 1103.79 21.088659 52.4758 2.12956 13.7928 1.05441 0 14.8293 3.46322 8.10615 2.90868 0.289136 0 0.949673
148 10000.00 1132.14 14.080987 50.796 2.38376 17.0232 0.917917 0 14.4954 2.94092 4.57946 4.75074 0.450063 0 1.4223
149 7000.00 1122.20 16.519695 48.2653 2.47148 15.9023 1.06164 0 16.495 3.86391 6.68768 3.6532 0.358171 0 1.21233
161 1000.00 1082.15 26.913583 54.2405 1.79698 12.5978 1.08793 0 13.0419 3.09926 10.5375 2.6135 0.240288 0 0.744135
149 10000.00 1130.13 13.878890 50.878 2.38564 16.9761 0.921382 0 14.5343 2.87694 4.50368 4.78648 0.455615 0 1.44301
150 7000.00 1120.19 16.259756 48.2343 2.49069 15.8768 1.06776 0 16.5986 3.80001 6.63831 3.66978 0.362487 0 1.23171
150 10000.00 1128.13 13.680939 50.959 2.38778 16.9291 0.924831 0 14.5725 2.81394 4.42856 4.82174 0.46118 0 1.46389
158 4000.00 1099.80 20.462372 52.4782 2.18839 13.7003 1.06727 0 15.0185 3.32 8.03339 2.91818 0.295745 0 0.978739
162 1000.00 1080.14 26.545459 54.2701 1.8166 12.5501 1.09495 0 13.1529 3.0433 10.457 2.61738 0.242903 0 0.75445451
151 10000.00 1126.13 13.487018 51.0393 2.39018 16.882 0.928263 0 14.6102 2.75192 4.3541 4.85651 0.466756 0 1.48493
159 4000.00 1097.81 20.160535 52.4791 2.21797 13.6542 1.07362 0 15.1116 3.24961 7.99752 2.92249 0.299049 0 0.993393
152 7000.00 1116.19 15.436379 48.5098 2.3438 15.8474 1.07301 0 16.6133 3.63638 6.53294 3.73748 0.377395 0 1.29741
163 1000.00 1078.14 26.186017 54.2995 1.83623 12.5027 1.10189 0 13.2632 2.98789 10.3771 2.62094 0.245515 0 0.76481
152 10000.00 1124.13 13.297020 51.1187 2.39285 16.835 0.931677 0 14.6472 2.69087 4.28031 4.8908 0.472344 0 1.50615
160 4000.00 1095.81 19.865871 52.4798 2.24765 13.6083 1.07993 0 15.2038 3.18003 7.96198 2.92651 0.302353 0 1.00813
153 7000.00 1114.18 15.053596 48.6405 2.274 15.8321 1.07571 0 16.6224 3.55683 6.4812 3.77017 0.384789 0 1.3304
164 1000.00 1076.14 25.834933 54.3286 1.85587 12.4556 1.10875 0 13.3727 2.933 10.2977 2.62419 0.248125 0 0.775203
153 10000.00 1122.13 13.110835 51.1973 2.39579 16.788 0.935072 0 14.6835 2.63077 4.20719 4.9246 0.477942 0 1.52754
161 4000.00 1093.81 19.578120 52.4804 2.27744 13.5626 1.08618 0 15.2951 3.11125 7.92675 2.93025 0.305657 0 1.02294
154 7000.00 1112.18 14.688371 48.7667 2.20651 15.8165 1.07846 0 16.6325 3.47874 6.4301 3.80209 0.392143 0 1.36348
154 10000.00 1120.12 12.928359 51.2751 2.399 16.741 0.938446 0 14.7191 2.57163 4.13475 4.95791 0.48355 0 1.54915635
162 4000.00 1091.82 19.190714 52.597 2.25142 13.5261 1.0893 0 15.3276 3.03098 7.88172 2.94034 0.310402 0 1.04359
155 10000.00 1118.12 12.661130 51.4019 2.36391 16.709 0.93943 0 14.6924 2.51435 4.08963 4.98719 0.491195 0 1.5818
155 7000.00 1110.18 14.339547 48.8887 2.14126 15.8005 1.08126 0 16.6437 3.40207 6.37963 3.83328 0.399456 0 1.39665
166 1000.00 1072.13 25.156623 54.3864 1.89517 12.3621 1.12226 0 13.5892 2.82479 10.1406 2.62979 0.253337 0 0.796106
163 4000.00 1089.82 18.737659 52.8021 2.18317 13.4967 1.08997 0 15.3144 2.9427 7.82944 2.95502 0.316257 0 1.06883
156 10000.00 1116.12 12.373627 51.5675 2.30518 16.6843 0.939231 0 14.6425 2.45624 4.04061 5.01864 0.499705 0 1.61855
156 7000.00 1108.18 14.003059 49.0319 2.07939 15.7822 1.08326 0 16.6395 3.32273 6.32914 3.8624 0.406721 0 1.43021
167 1000.00 1070.13 24.828819 54.415 1.91485 12.3157 1.1289 0 13.6962 2.77145 10.0629 2.63216 0.255941 0 0.806616
164 4000.00 1087.83 18.305742 53.0028 2.11736 13.4667 1.09066 0 15.3015 2.8563 7.77803 2.96898 0.322068 0 1.09405
157 10000.00 1114.12 12.098156 51.7304 2.24823 16.6587 0.939059 0 14.5934 2.39924 3.99211 5.04952 0.508177 0 1.6554
157 7000.00 1106.17 13.680351 49.1754 2.01974 15.7634 1.08513 0 16.6331 3.24437 6.27907 3.8906 0.413953 0 1.46395
158 10000.00 1112.12 11.833969 51.8907 2.19299 16.6323 0.938913 0 14.5449 2.34333 3.94414 5.07983 0.516611 0 1.69236
168 1000.00 1068.12 24.508216 54.4435 1.93453 12.2697 1.13547 0 13.8023 2.71861 9.98564 2.63424 0.258542 0 0.817168
165 4000.00 1085.83 17.893514 53.1994 2.05388 13.4363 1.09138 0 15.2889 2.77174 7.72746 2.98224 0.327837 0 1.11925
158 7000.00 1104.17 13.370803 49.3173 1.96213 15.744 1.08694 0 16.6258 3.16729 6.22947 3.91797 0.421151 0 1.49784
159 10000.00 1110.11 11.580375 52.0484 2.13939 16.605 0.938791 0 14.497 2.2885 3.89668 5.10958 0.525008 0 1.72942
169 1000.00 1066.12 24.194556 54.4719 1.95423 12.224 1.14197 0 13.9076 2.66626 9.90891 2.63605 0.261143 0 0.827762
166 4000.00 1083.83 17.499653 53.392 1.99265 13.4054 1.09212 0 15.2766 2.68897 7.67772 2.99481 0.333563 0 1.14444
160 10000.00 1108.11 11.336738 52.2037 2.08738 16.577 0.938692 0 14.4497 2.23473 3.84973 5.13878 0.533368 0 1.76659
159 7000.00 1102.17 13.073574 49.4581 1.90651 15.7242 1.08869 0 16.6172 3.09146 6.18033 3.94453 0.428318 0 1.53189
170 1000.00 1064.11 23.887590 54.5001 1.97395 12.1785 1.14839 0 14.012 2.6144 9.83268 2.63759 0.263743 0 0.838399
161 10000.00 1106.11 11.102470 52.3566 2.03689 16.5482 0.938613 0 14.4029 2.182 3.8033 5.16742 0.541692 0 1.80386
167 4000.00 1081.84 17.122945 53.5808 1.93357 13.3741 1.09287 0 15.2646 2.60797 7.62879 3.00672 0.339249 0 1.16962
160 7000.00 1100.16 12.787881 49.5981 1.85282 15.7038 1.09035 0 16.6072 3.01685 6.13161 3.97029 0.435455 0 1.56612
171 1000.00 1062.11 23.587077 54.5283 1.9937 12.1333 1.15474 0 14.1154 2.56303 9.75691 2.63888 0.266342 0 0.849081
162 10000.00 1104.11 10.877029 52.5072 1.98786 16.5186 0.938553 0 14.3567 2.13029 3.75736 5.19551 0.54998 0 1.84125
161 7000.00 1098.16 12.512995 49.7375 1.801 15.683 1.09191 0 16.5956 2.94346 6.08329 3.99525 0.442563 0 1.6005279
172 1000.00 1060.11 23.292790 54.5563 2.01346 12.0885 1.16102 0 14.218 2.51212 9.68161 2.63991 0.268941 0 0.859808
163 10000.00 1102.11 10.659912 52.6556 1.94026 16.4883 0.938511 0 14.311 2.07959 3.71192 5.22305 0.558232 0 1.87875
162 7000.00 1096.16 12.248237 49.8768 1.751 15.6617 1.09337 0 16.582 2.87125 6.03534 4.01942 0.449644 0 1.63512
169 4000.00 1077.85 16.416616 53.9477 1.82154 13.3102 1.09443 0 15.2409 2.45109 7.53329 3.02865 0.350501 0 1.21994
164 10000.00 1100.10 10.450652 52.802 1.89402 16.4574 0.938484 0 14.2657 2.02988 3.66697 5.25006 0.566449 0 1.91637
163 7000.00 1094.15 11.992971 50.0163 1.70276 15.6398 1.09471 0 16.5662 2.80021 5.98772 4.0428 0.456701 0 1.66992
174 1000.00 1056.10 22.399107 54.9411 1.90403 12.0229 1.16296 0 14.2392 2.36778 9.53388 2.65629 0.277534 0 0.894113
170 4000.00 1075.85 16.085030 54.126 1.76842 13.2777 1.09523 0 15.2292 2.37515 7.48668 3.0387 0.35607 0 1.24509
165 10000.00 1098.10 10.248817 52.9462 1.8491 16.4258 0.938471 0 14.2209 1.98115 3.62251 5.27653 0.574632 0 1.95411
164 7000.00 1092.15 11.746603 50.1564 1.65624 15.6174 1.09591 0 16.5479 2.73034 5.94041 4.0654 0.463734 0 1.70495
175 1000.00 1054.10 21.962093 55.147 1.84359 11.9912 1.16336 0 14.2397 2.29544 9.46106 2.66454 0.281972 0 0.911904
171 4000.00 1073.85 15.766646 54.3012 1.71713 13.2447 1.09604 0 15.2175 2.30082 7.44081 3.04818 0.361602 0 1.27023
166 10000.00 1096.10 10.054004 53.0885 1.80545 16.3936 0.93847 0 14.1764 1.93337 3.57853 5.30246 0.582781 0 1.99198
165 7000.00 1090.15 11.508575 50.2976 1.6114 15.5946 1.09694 0 16.5266 2.6616 5.89337 4.08721 0.470748 0 1.74021
176 1000.00 1052.09 21.543306 55.3488 1.78533 11.9593 1.16379 0 14.2406 2.2248 9.38883 2.67223 0.286372 0 0.929631
172 4000.00 1071.86 15.460663 54.4732 1.66759 13.2114 1.09686 0 15.2058 2.22807 7.39566 3.05709 0.367097 0 1.29537
166 7000.00 1088.14 11.278364 50.4403 1.5682 15.5712 1.0978 0 16.5021 2.594 5.84654 4.10824 0.477744 0 1.77573
167 10000.00 1094.10 9.865840 53.2288 1.76302 16.3608 0.93848 0 14.1323 1.88654 3.53504 5.32787 0.590896 0 2.02997
177 1000.00 1050.09 21.141554 55.5469 1.72916 11.9273 1.16423 0 14.2417 2.15579 9.31718 2.67939 0.290735 0 0.947297
173 4000.00 1069.86 15.166341 54.6424 1.61973 13.1777 1.09768 0 15.194 2.15688 7.35121 3.06546 0.372558 0 1.32051
167 7000.00 1086.14 11.055338 50.584 1.52661 15.5472 1.0985 0 16.4744 2.52738 5.80044 4.12855 0.484733 0 1.81155
178 1000.00 1048.09 20.755741 55.7413 1.67499 11.8952 1.16469 0 14.243 2.08836 9.2461 2.68604 0.295064 0 0.964905
168 10000.00 1092.10 9.683974 53.3674 1.72178 16.3274 0.938498 0 14.0884 1.84063 3.49203 5.35276 0.598978 0 2.06809
168 7000.00 1084.14 10.838721 50.7255 1.4866 15.5226 1.0992 0 16.445 2.4613 5.75681 4.14836 0.491733 0 1.84776565
179 1000.00 1046.08 20.384856 55.9322 1.62275 11.8631 1.16516 0 14.2444 2.02247 9.17558 2.69219 0.299359 0 0.982461
169 10000.00 1090.09 9.508083 53.5041 1.68168 16.2934 0.938522 0 14.0449 1.79563 3.44949 5.37712 0.607027 0 2.10635
169 7000.00 1082.13 10.628386 50.8661 1.44809 15.4974 1.09984 0 16.4132 2.39598 5.71489 4.16763 0.498739 0 1.88432
175 4000.00 1065.87 14.609987 54.9725 1.5288 13.1092 1.09933 0 15.17 2.01902 7.26436 3.08063 0.38338 0 1.3708
180 1000.00 1044.08 20.027964 56.1198 1.57234 11.8308 1.16565 0 14.2459 1.95805 9.10561 2.69787 0.303623 0 0.999968
170 10000.00 1088.09 9.337861 53.6391 1.64268 16.259 0.938551 0 14.0015 1.75153 3.40742 5.40097 0.615044 0 2.14474
181 1000.00 1042.08 19.684203 56.3043 1.5237 11.7986 1.16614 0 14.2474 1.89508 9.03618 2.70309 0.307857 0 1.01743
176 4000.00 1063.87 14.346733 55.1337 1.48559 13.0745 1.10016 0 15.1577 1.95231 7.22192 3.08746 0.388744 0 1.39595
171 7000.00 1078.13 10.225523 51.145 1.37528 15.4453 1.1009 0 16.3424 2.26775 5.63591 4.20456 0.512776 0 1.958568
182 1000.00 1040.07 19.352773 56.4857 1.47676 11.7662 1.16663 0 14.2487 1.8335 8.96728 2.70787 0.312063 0 1.03486
172 7000.00 1076.12 10.032524 51.2836 1.34086 15.4184 1.10131 0 16.3034 2.20492 5.59871 4.22227 0.519806 0 1.99624
177 4000.00 1061.88 14.092686 55.2924 1.44382 13.0395 1.10098 0 15.1451 1.88702 7.18011 3.09382 0.394077 0 1.42112
172 10000.00 1084.09 9.013309 53.9043 1.56786 16.1886 0.938614 0 13.9154 1.66595 3.32469 5.44714 0.630983 0 2.22197
173 7000.00 1074.12 9.844862 51.4216 1.30767 15.3911 1.10165 0 16.262 2.14297 5.56294 4.2395 0.526847 0 2.03429
178 4000.00 1059.88 13.847338 55.4488 1.40342 13.0042 1.1018 0 15.1322 1.82315 7.13893 3.0997 0.399381 0 1.44629
173 10000.00 1082.08 8.858464 54.0346 1.53197 16.1527 0.938645 0 13.8725 1.62445 3.28402 5.46946 0.638906 0 2.26081
183 1000.00 1038.07 19.200920 56.6041 1.47222 11.7455 1.16504 0 14.162 1.78983 8.99577 2.70825 0.313958 0 1.04304
174 7000.00 1072.12 9.662343 51.559 1.27566 15.3633 1.1019 0 16.2182 2.08195 5.52853 4.25625 0.533896 0 2.07272
179 4000.00 1057.89 13.610218 55.6031 1.36433 12.9686 1.10261 0 15.119 1.76066 7.09834 3.10514 0.404657 0 1.47149
174 10000.00 1080.08 8.708255 54.1634 1.49704 16.1163 0.938671 0 13.8297 1.58378 3.24382 5.49128 0.646798 0 2.29981
175 7000.00 1070.11 9.484787 51.6961 1.24477 15.335 1.10206 0 16.1721 2.02188 5.49539 4.27254 0.540955 0 2.11152
180 4000.00 1055.89 13.380885 55.7552 1.32652 12.9327 1.10341 0 15.1053 1.69954 7.05834 3.11014 0.409906 0 1.49671
184 1000.00 1036.06 19.200961 56.604 1.47222 11.7455 1.16718 0 14.16 1.78982 8.99575 2.70825 0.313957 0 1.0430497
176 7000.00 1068.11 9.312024 51.8326 1.21496 15.3063 1.10214 0 16.1236 1.96279 5.46345 4.28839 0.548023 0 2.1507
181 4000.00 1053.89 13.158929 55.9054 1.28993 12.8966 1.10419 0 15.0912 1.63975 7.01891 3.11471 0.41513 0 1.52196
176 10000.00 1076.08 8.420884 54.4168 1.42996 16.0425 0.938704 0 13.7441 1.5049 3.1648 5.53342 0.662492 0 2.37829
177 7000.00 1066.11 9.143895 51.9688 1.18615 15.2771 1.10213 0 16.0729 1.90471 5.43264 4.30381 0.555101 0 2.19024
182 4000.00 1051.90 12.943969 56.0536 1.2545 12.8603 1.10496 0 15.0766 1.58127 6.98003 3.11887 0.420329 0 1.54723
185 1000.00 1034.06 19.201003 56.6039 1.47222 11.7455 1.16933 0 14.158 1.78982 8.99573 2.70824 0.313957 0 1.04304
178 7000.00 1064.10 8.980248 52.1045 1.15832 15.2476 1.10203 0 16.0201 1.84764 5.4029 4.31882 0.562187 0 2.2301579
183 4000.00 1049.90 12.735646 56.2001 1.22021 12.8237 1.10571 0 15.0615 1.52409 6.94168 3.12263 0.425505 0 1.57254
179 7000.00 1062.10 8.820941 52.2398 1.13141 15.2178 1.10184 0 15.9651 1.79162 5.37415 4.33341 0.569282 0 2.270436
184 4000.00 1047.91 12.533627 56.3449 1.187 12.787 1.10645 0 15.0458 1.46819 6.90384 3.12601 0.430658 0 1.59789
186 1000.00 1032.06 19.201045 56.6037 1.47221 11.7455 1.17151 0 14.1561 1.78981 8.99571 2.70823 0.313956 0 1.04303
179 10000.00 1070.07 8.019525 54.7874 1.33587 15.9291 0.938667 0 13.6153 1.39254 3.04971 5.59291 0.685813 0 2.49732
185 4000.00 1045.91 12.279704 56.6308 1.1741 12.7421 1.09895 0 14.8317 1.38829 6.93658 3.12753 0.437164 0 1.63093
186 4000.00 1043.91 12.097805 56.8303 1.15538 12.6862 1.09584 0 14.715 1.34347 6.95103 3.12397 0.441805 0 1.65545
181 7000.00 1058.09 8.514804 52.5093 1.08019 15.157 1.10119 0 15.8489 1.68276 5.31938 4.36141 0.583494 0 2.35206
180 10000.00 1068.07 7.892957 54.9086 1.30614 15.8907 0.938621 0 13.5721 1.35662 3.01227 5.61176 0.69353 0 2.53737
187 1000.00 1030.05 19.201087 56.6036 1.47221 11.7454 1.1737 0 14.154 1.78981 8.99569 2.70823 0.313955 0 1.04303
187 4000.00 1041.92 11.891390 57.0228 1.1237 12.6628 1.09361 0 14.6635 1.28185 6.88869 3.12974 0.447721 0 1.68419
182 7000.00 1056.09 8.367717 52.6435 1.0558 15.1261 1.10073 0 15.788 1.62994 5.29325 4.37483 0.59061 0 2.3934
181 10000.00 1066.07 7.769735 55.0287 1.2772 15.852 0.938555 0 13.5287 1.32145 2.97528 5.63013 0.701218 0 2.57761
188 4000.00 1039.92 11.703130 57.2181 1.09884 12.6252 1.09079 0 14.5805 1.22958 6.86032 3.13101 0.453087 0 1.71128
183 7000.00 1054.09 8.224455 52.7773 1.03218 15.0949 1.10018 0 15.7252 1.57821 5.26788 4.38788 0.597731 0 2.43509
182 10000.00 1064.07 7.649713 55.1478 1.24901 15.813 0.938464 0 13.4849 1.28703 2.93874 5.648 0.708879 0 2.61805
189 4000.00 1037.92 11.520138 57.4132 1.0748 12.5874 1.08784 0 14.4954 1.17871 6.83262 3.13192 0.458447 0 1.73846
188 1000.00 1028.05 19.201129 56.6035 1.47221 11.7454 1.17591 0 14.152 1.78981 8.99567 2.70822 0.313955 0 1.04303
184 7000.00 1052.08 8.084900 52.9107 1.00928 15.0634 1.09954 0 15.6606 1.52757 5.24322 4.40057 0.604858 0 2.47713
183 10000.00 1062.06 7.532754 55.2659 1.22155 15.7739 0.938346 0 13.4409 1.25333 2.90267 5.66539 0.716512 0 2.6587
185 7000.00 1050.08 7.948939 53.0437 0.987085 15.0316 1.09881 0 15.5943 1.47802 5.21924 4.41289 0.611988 0 2.5195
191 4000.00 1033.93 11.169215 57.8024 1.02905 12.5113 1.08158 0 14.3195 1.08118 6.77907 3.13272 0.469145 0 1.79308
189 1000.00 1026.05 19.201172 56.6034 1.4722 11.7454 1.17814 0 14.15 1.7898 8.99565 2.70822 0.313954 0 1.04303
184 10000.00 1060.06 7.418728 55.3831 1.19482 15.7345 0.938199 0 13.3965 1.22035 2.86705 5.68228 0.724119 0 2.69956
186 7000.00 1048.08 7.816462 53.1763 0.965558 14.9995 1.09799 0 15.5264 1.42956 5.19588 4.42486 0.619121 0 2.5622
192 4000.00 1031.94 11.000935 57.9965 1.00726 12.473 1.07827 0 14.2288 1.03449 6.75313 3.13263 0.474482 0 1.82051
187 7000.00 1046.07 7.687364 53.3086 0.94467 14.9671 1.09708 0 15.4569 1.38218 5.17313 4.43648 0.626257 0 2.60523
193 4000.00 1029.94 10.837221 58.1902 0.986156 12.4346 1.07485 0 14.1365 0.989151 6.7277 3.13222 0.47981 0 1.84801
190 1000.00 1024.04 19.201216 56.6032 1.4722 11.7453 1.18039 0 14.1479 1.7898 8.99563 2.70821 0.313953 0 1.04302
188 7000.00 1044.07 7.561540 53.4404 0.924396 14.9345 1.09609 0 15.3859 1.33589 5.15092 4.44776 0.633393 0 2.64858
186 10000.00 1056.06 7.198988 55.615 1.14341 15.6551 0.937799 0 13.3063 1.15651 2.7972 5.71462 0.739252 0 2.78196
194 4000.00 1027.94 10.677914 58.3836 0.965702 12.3959 1.07131 0 14.0426 0.94516 6.70274 3.13149 0.485129 0 1.87558
189 7000.00 1042.07 7.438890 53.5718 0.90471 14.9016 1.09502 0 15.3135 1.29068 5.12925 4.45869 0.64053 0 2.69225
195 4000.00 1025.95 10.522863 58.5766 0.945871 12.3572 1.06766 0 13.9472 0.902495 6.67821 3.13045 0.490439 0 1.90322
190 7000.00 1040.06 7.319315 53.7029 0.885589 14.8684 1.09386 0 15.2397 1.24653 5.10808 4.46929 0.647667 0 2.73623
196 4000.00 1023.95 10.371925 58.7691 0.926636 12.3182 1.0639 0 13.8505 0.861138 6.6541 3.12911 0.495739 0 1.93092
191 1000.00 1022.04 19.201260 56.6031 1.4722 11.7453 1.18267 0 14.1458 1.78979 8.99561 2.7082 0.313952 0 1.04302
188 10000.00 1052.05 6.989575 55.8439 1.09465 15.5752 0.937238 0 13.2141 1.09543 2.7292 5.74501 0.754282 0 2.86531
191 7000.00 1038.06 7.202720 53.8335 0.867009 14.8349 1.09261 0 15.1646 1.20345 5.08738 4.47956 0.654802 0 2.78052
197 4000.00 1021.96 10.224961 58.9612 0.907971 12.2792 1.06004 0 13.7525 0.821069 6.63036 3.12747 0.501028 0 1.95867
189 10000.00 1050.05 6.888475 55.9573 1.07122 15.535 0.936888 0 13.167 1.0659 2.6959 5.75946 0.761759 0 2.90737
