Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O 
116 4000.00 1183.64 44.157807 51.6507 1.13807 15.6129 0.765113 0 10.0251 6.58841 11.1964 2.40646 0.16175 0 0.45354
104 10000.00 1220.23 30.698831 49.9667 1.24644 18.8498 0.695204 0 11.3246 6.3708 7.17766 3.32549 0.2367 0 0.652381
115 1000.00 1174.31 62.373367 52.2167 0.9151 15.1564 0.68939 0 7.59336 6.4858 14.4811 2.01996 0.12091 0 0.321088
106 7000.00 1208.34 37.903500 49.9624 1.20102 17.2887 0.732731 0 10.9853 7.30167 9.07533 2.72462 0.187158 0 0.528377
117 4000.00 1181.64 43.199149 51.6823 1.15765 15.5718 0.773104 0 10.1674 6.51818 11.0719 2.42773 0.164687 0 0.463605
116 1000.00 1172.31 61.693950 52.2947 0.925178 15.0735 0.694558 0 7.62368 6.39939 14.5155 2.02675 0.121945 0 0.324624
106 10000.00 1216.22 29.399851 49.9394 1.29219 18.8092 0.707215 0 11.5502 6.20411 7.0224 3.38787 0.245211 0 0.681205
117 1000.00 1170.31 61.030910 52.372 0.935229 14.991 0.6997 0 7.65342 6.3141 14.55 2.03323 0.122971 0 0.328151
118 4000.00 1179.64 42.276154 51.7136 1.17731 15.5306 0.780996 0 10.3087 6.44782 10.9495 2.44844 0.167623 0 0.473726
107 7000.00 1206.33 36.967239 49.9413 1.22717 17.2551 0.74102 0 11.1209 7.20374 9.01047 2.75454 0.190987 0 0.541759
107 10000.00 1214.22 28.783866 49.9243 1.31526 18.7888 0.713168 0 11.6622 6.122 6.94606 3.41838 0.249481 0 0.695783
118 1000.00 1168.30 60.383643 52.4486 0.945254 14.9088 0.704818 0 7.68258 6.22991 14.5849 2.03941 0.12399 0 0.331668
119 4000.00 1177.65 41.386822 51.7448 1.19704 15.4894 0.78879 0 10.4489 6.37733 10.829 2.46859 0.170558 0 0.483906
108 10000.00 1212.22 28.188791 49.9083 1.33847 18.7685 0.719086 0 11.7737 6.04071 6.87054 3.44846 0.253759 0 0.710471
119 1000.00 1166.30 59.751576 52.5245 0.955253 14.8269 0.709913 0 7.71116 6.14681 14.6199 2.04529 0.125 0 0.335177
120 4000.00 1175.65 40.529296 51.7757 1.21685 15.4481 0.796488 0 10.5881 6.3067 10.7106 2.4882 0.173494 0 0.494144
108 7000.00 1204.33 36.069335 49.9191 1.25347 17.2215 0.749259 0 11.256 7.10696 8.9463 2.78395 0.19482 0 0.555245
109 10000.00 1210.22 27.613638 49.8914 1.36181 18.7482 0.724969 0 11.8847 5.96023 6.79584 3.4781 0.258045 0 0.725269
121 4000.00 1173.66 39.701853 51.8064 1.23676 15.4068 0.804092 0 10.7263 6.23594 10.594 2.50726 0.176428 0 0.504443
120 1000.00 1164.29 59.134156 52.5996 0.965227 14.7454 0.714903 0 7.73925 6.06477 14.6552 2.05089 0.126001 0 0.338676
110 10000.00 1208.22 27.057476 49.8736 1.3853 18.7279 0.730819 0 11.9951 5.88056 6.72193 3.50731 0.26234 0 0.740177
109 7000.00 1202.33 35.207585 49.896 1.27991 17.188 0.75745 0 11.3906 7.01129 8.88281 2.81284 0.198658 0 0.568836
122 4000.00 1171.66 38.902888 51.8368 1.25676 15.3655 0.811605 0 10.8633 6.16505 10.4794 2.52578 0.179363 0 0.514803
111 10000.00 1206.21 26.519434 49.8549 1.40891 18.7076 0.736636 0 12.105 5.80167 6.64881 3.53609 0.266643 0 0.755194
121 1000.00 1162.29 57.507013 52.6536 0.986625 14.6943 0.726466 0 7.88706 5.96888 14.528 2.07764 0.129012 0 0.348259
110 7000.00 1200.32 34.379950 49.872 1.30649 17.1545 0.765593 0 11.5245 6.91672 8.81999 2.84124 0.202501 0 0.582529
122 1000.00 1160.29 56.051103 52.7044 1.00678 14.6415 0.737158 0 8.02626 5.88247 14.4105 2.10179 0.131831 0 0.357305
123 4000.00 1169.66 38.130907 51.8671 1.27686 15.324 0.819026 0 10.9993 6.09404 10.3667 2.54377 0.182298 0 0.525226
112 10000.00 1204.21 25.998687 49.8352 1.43267 18.6874 0.74242 0 12.2144 5.72358 6.57644 3.56446 0.270954 0 0.770321
123 1000.00 1158.28 54.662489 52.7544 1.02689 14.5886 0.747732 0 8.16474 5.79706 14.2942 2.12527 0.134645 0 0.366382
111 7000.00 1198.32 33.584537 49.847 1.33322 17.121 0.77369 0 11.658 6.82324 8.75783 2.86914 0.206347 0 0.596326
124 4000.00 1167.67 37.384517 51.8973 1.29706 15.2826 0.826359 0 11.1341 6.0229 10.256 2.56124 0.185233 0 0.535712
113 10000.00 1202.21 25.494463 49.8147 1.45656 18.6672 0.748172 0 12.3233 5.64626 6.50483 3.5924 0.275273 0 0.785556
125 4000.00 1165.67 36.662413 51.9272 1.31738 15.2411 0.833605 0 11.2679 5.95163 10.1471 2.57818 0.188169 0 0.546263
112 7000.00 1196.32 32.819588 49.821 1.36009 17.0875 0.781741 0 11.7909 6.73083 8.69631 2.89656 0.210197 0 0.610225
124 1000.00 1156.28 53.336648 52.8037 1.04698 14.5358 0.75819 0 8.3025 5.71264 14.1791 2.14808 0.137453 0 0.375489
114 10000.00 1200.21 25.006030 49.7933 1.48059 18.6471 0.753891 0 12.4316 5.56971 6.43396 3.61994 0.279599 0 0.8009
126 4000.00 1163.68 35.963378 51.957 1.33781 15.1995 0.840764 0 11.4005 5.88023 10.0401 2.59462 0.191106 0 0.556881
125 1000.00 1154.28 52.069456 52.8522 1.06703 14.483 0.768535 0 8.43957 5.62919 14.0652 2.17025 0.140256 0 0.384627
113 7000.00 1194.31 32.083468 49.7942 1.3871 17.0541 0.789746 0 11.9233 6.63946 8.63541 2.9235 0.214051 0 0.624226
127 4000.00 1161.68 35.286270 51.9867 1.35836 15.1579 0.847839 0 11.5319 5.80871 9.93492 2.61055 0.194044 0 0.567567
115 10000.00 1198.21 24.532700 49.771 1.50476 18.6271 0.75958 0 12.5395 5.49393 6.36381 3.64708 0.283932 0 0.816352
126 1000.00 1152.27 50.857136 52.9001 1.08704 14.4303 0.778768 0 8.57595 5.54668 13.9525 2.19178 0.143054 0 0.393796
114 7000.00 1192.31 31.374655 49.7664 1.41425 17.0207 0.797708 0 12.0552 6.54913 8.57512 2.94997 0.217909 0 0.638328
128 4000.00 1159.68 34.630020 52.0162 1.37905 15.1162 0.85483 0 11.6622 5.73706 9.83162 2.62599 0.196984 0 0.578323
127 1000.00 1150.27 49.696232 52.9472 1.10703 14.3776 0.788892 0 8.71164 5.46511 13.8409 2.21267 0.145846 0 0.402995
116 10000.00 1196.20 24.073776 49.748 1.52907 18.6071 0.763306 0 12.6486 5.4189 6.29438 3.67382 0.288273 0 0.831915
129 4000.00 1157.69 33.993621 52.0456 1.39987 15.0745 0.86174 0 11.7913 5.6653 9.73017 2.64093 0.199925 0 0.58915
115 7000.00 1190.31 30.691728 49.7377 1.44154 16.9874 0.805626 0 12.1866 6.45981 8.51544 2.97597 0.221769 0 0.652532
117 10000.00 1194.20 23.631428 49.7603 1.55429 18.57 0.767414 0 12.7283 5.33429 6.23755 3.70719 0.292773 0 0.847487
128 1000.00 1148.27 48.583568 52.9936 1.12699 14.325 0.798909 0 8.84666 5.38446 13.7305 2.23295 0.148633 0 0.412224
130 4000.00 1155.69 33.376129 52.0749 1.42083 15.0328 0.868568 0 11.9192 5.5934 9.63056 2.65538 0.202869 0 0.600049
118 10000.00 1192.20 23.198026 49.7886 1.58041 18.5245 0.772243 0 12.7959 5.24566 6.18537 3.74331 0.297394 0 0.86332
129 1000.00 1146.26 47.516226 53.0394 1.14693 14.2724 0.808821 0 8.981 5.30472 13.6211 2.25261 0.151414 0 0.421484
116 7000.00 1188.30 30.033363 49.7082 1.46896 16.9541 0.813502 0 12.3175 6.37149 8.45634 3.00152 0.225632 0 0.666836
131 4000.00 1153.70 32.776653 52.1041 1.44195 14.991 0.875317 0 12.0459 5.52139 9.53277 2.66936 0.205814 0 0.611024
119 10000.00 1190.20 22.775360 49.8177 1.60684 18.4802 0.777119 0 12.8618 5.15636 6.13382 3.77933 0.302051 0 0.879342
132 4000.00 1151.70 32.194352 52.1333 1.46322 14.9491 0.881987 0 12.1713 5.44925 9.4368 2.68287 0.208763 0 0.622076
117 7000.00 1186.30 29.398321 49.6777 1.49653 16.9209 0.821336 0 12.4479 6.28415 8.39781 3.02662 0.229499 0 0.681241
120 10000.00 1188.19 22.364709 49.8465 1.63348 18.4355 0.781973 0 12.927 5.06822 6.08247 3.81504 0.306724 0 0.895488
133 4000.00 1149.70 31.628434 52.1623 1.48465 14.9073 0.88858 0 12.2954 5.37698 9.34265 2.69591 0.211715 0 0.633206
131 1000.00 1142.26 45.506956 53.1289 1.18672 14.1673 0.828335 0 9.24771 5.14789 13.4058 2.29012 0.156961 0 0.440094
121 10000.00 1186.19 21.965596 49.8751 1.66032 18.3905 0.786804 0 12.9914 4.98123 6.03132 3.85043 0.311412 0 0.911759
118 7000.00 1184.30 28.785442 49.6464 1.52423 16.8877 0.829128 0 12.5778 6.19779 8.33984 3.05128 0.233367 0 0.695745
132 1000.00 1140.25 44.560253 53.1727 1.20658 14.1149 0.837941 0 9.38008 5.07077 13.2998 2.30799 0.159726 0 0.449444
134 4000.00 1147.71 31.078144 52.1912 1.50626 14.8654 0.895096 0 12.4182 5.3046 9.2503 2.7085 0.214671 0 0.644418
122 10000.00 1184.19 21.577573 49.9034 1.68736 18.3451 0.791615 0 13.0551 4.89537 5.98039 3.88549 0.316115 0 0.928155
119 7000.00 1182.30 28.193643 49.6143 1.55207 16.8546 0.83688 0 12.7072 6.11237 8.28242 3.0755 0.237239 0 0.710349
133 1000.00 1138.25 43.649285 53.2158 1.22643 14.0625 0.847448 0 9.5118 4.9945 13.1948 2.32529 0.162486 0 0.4588244
123 10000.00 1182.19 21.200210 49.9315 1.7146 18.2994 0.796404 0 13.1181 4.81064 5.92967 3.92024 0.320832 0 0.944676
120 7000.00 1180.29 27.621905 49.5813 1.58004 16.8216 0.844591 0 12.8362 6.0279 8.22553 3.0993 0.241112 0 0.725052
136 4000.00 1143.72 30.021627 52.2489 1.55003 14.7815 0.907905 0 12.6598 5.15948 9.07103 2.73234 0.220597 0 0.667097
134 1000.00 1136.24 42.772085 53.2583 1.24625 14.0102 0.856858 0 9.64286 4.91907 13.0908 2.34201 0.165241 0 0.468234
124 10000.00 1180.19 20.833103 49.9593 1.74205 18.2534 0.801175 0 13.1805 4.72703 5.87917 3.95467 0.325564 0 0.961322
121 7000.00 1178.29 27.069273 49.5474 1.60815 16.7887 0.852263 0 12.9646 5.94435 8.16915 3.12268 0.244988 0 0.739855
137 4000.00 1141.72 29.514065 52.2777 1.57221 14.7395 0.914201 0 12.7786 5.08674 8.98411 2.7436 0.223567 0 0.678569
125 10000.00 1178.18 20.475864 49.9869 1.76971 18.207 0.805925 0 13.2421 4.64452 5.82891 3.98878 0.330311 0 0.978094
135 1000.00 1134.24 41.926825 53.3002 1.26605 13.958 0.866173 0 9.77328 4.84446 12.9879 2.35817 0.16799 0 0.477673
122 7000.00 1176.29 26.534852 49.5128 1.63639 16.7559 0.859895 0 13.0927 5.86171 8.11328 3.14565 0.248865 0 0.754756
136 1000.00 1132.24 41.111809 53.3414 1.28584 13.9059 0.875393 0 9.90306 4.77065 12.8859 2.37378 0.170733 0 0.487143
138 4000.00 1139.72 29.019453 52.3063 1.59461 14.6975 0.920428 0 12.896 5.01388 8.89899 2.75444 0.226544 0 0.690135
126 10000.00 1176.18 20.128125 50.0141 1.79757 18.1602 0.810658 0 13.3031 4.56311 5.77887 4.02257 0.335071 0 0.994992
123 7000.00 1174.28 26.017797 49.4773 1.66475 16.7232 0.867489 0 13.2202 5.77996 8.0579 3.16822 0.252744 0 0.769755
139 4000.00 1137.73 28.537171 52.3347 1.61723 14.6555 0.926588 0 13.012 4.94092 8.81568 2.76488 0.229529 0 0.701798
127 10000.00 1174.18 19.789537 50.0411 1.82563 18.1132 0.815372 0 13.3634 4.48279 5.72908 4.05604 0.339845 0 1.01202
124 7000.00 1172.28 25.517315 49.4411 1.69325 16.6905 0.875045 0 13.3473 5.6991 8.003 3.19039 0.256625 0 0.784852
137 1000.00 1130.23 40.325456 53.3821 1.3056 13.8538 0.88452 0 10.0322 4.69765 12.785 2.38885 0.173472 0 0.496642
140 4000.00 1135.73 28.066602 52.363 1.64011 14.6135 0.932686 0 13.1266 4.86784 8.73421 2.77491 0.232522 0 0.713564
128 10000.00 1172.18 19.459766 50.0678 1.85391 18.0657 0.820068 0 13.4231 4.40354 5.67953 4.08918 0.344633 0 1.02917
138 1000.00 1128.23 39.566292 53.4222 1.32536 13.8019 0.893556 0 10.1607 4.62543 12.685 2.40338 0.176204 0 0.506171
141 4000.00 1133.74 27.607095 52.3909 1.66325 14.5714 0.938731 0 13.2398 4.79466 8.65458 2.78456 0.235526 0 0.725441
125 7000.00 1170.28 25.032658 49.404 1.72188 16.658 0.882563 0 13.4739 5.61911 7.94855 3.21217 0.260508 0 0.800048
129 10000.00 1170.18 19.138494 50.0942 1.8824 18.018 0.824748 0 13.4821 4.32535 5.63024 4.12201 0.349434 0 1.04644
139 1000.00 1126.23 38.832945 53.4617 1.3451 13.75 0.9025 0 10.2885 4.55398 12.586 2.41738 0.178932 0 0.51573
142 4000.00 1131.74 27.157884 52.4182 1.68671 14.5295 0.944743 0 13.3517 4.72137 8.57685 2.79386 0.238544 0 0.737441
130 10000.00 1168.17 18.825416 50.1203 1.9111 17.9699 0.829411 0 13.5404 4.24823 5.5812 4.15451 0.354247 0 1.063859
126 7000.00 1168.27 24.563123 49.3662 1.75063 16.6256 0.890043 0 13.6001 5.53997 7.89456 3.23357 0.264392 0 0.815341
131 10000.00 1166.17 18.520244 50.1462 1.94001 17.9216 0.834057 0 13.5981 4.17214 5.53243 4.1867 0.359074 0 1.08137
141 1000.00 1122.22 37.438644 53.539 1.38453 13.6467 0.920122 0 10.5422 4.41337 12.3908 2.44384 0.18437 0 0.534937
127 7000.00 1166.27 24.108044 49.3277 1.7795 16.5933 0.897487 0 13.7258 5.46167 7.841 3.25459 0.268278 0 0.830732
143 4000.00 1129.74 26.717599 52.4443 1.71057 14.4876 0.94764 0 13.4655 4.64799 8.50121 2.80287 0.241583 0 0.749593
132 10000.00 1164.17 18.222700 50.1717 1.96913 17.8728 0.838689 0 13.6552 4.09709 5.48392 4.21856 0.363913 0 1.09903
128 7000.00 1164.27 23.666794 49.2884 1.8085 16.5612 0.904894 0 13.8511 5.3842 7.78786 3.27526 0.272164 0 0.846221
144 4000.00 1127.75 26.085526 52.45 1.74891 14.4505 0.958764 0 13.5773 4.5041 8.47496 2.82036 0.246185 0 0.767756
143 1000.00 1118.21 36.133234 53.6141 1.42391 13.5437 0.937394 0 10.7934 4.2757 12.1992 2.46829 0.189787 0 0.554263
133 10000.00 1162.17 17.932520 50.1969 1.99847 17.8238 0.843305 0 13.7116 4.02307 5.43569 4.2501 0.368764 0 1.11682
129 7000.00 1162.26 23.238779 49.2483 1.83762 16.5292 0.912264 0 13.9759 5.30755 7.73512 3.29556 0.276052 0 0.861806
145 4000.00 1125.75 25.632870 52.4535 1.77774 14.3976 0.96608 0 13.6767 4.41713 8.45003 2.82916 0.249497 0 0.781314
134 10000.00 1160.17 17.649451 50.2218 2.02803 17.7745 0.847905 0 13.7674 3.95006 5.38773 4.28132 0.373627 0 1.13473
144 1000.00 1116.21 35.511265 53.6509 1.44359 13.4925 0.945901 0 10.918 4.20795 12.1048 2.47979 0.192487 0 0.563971
130 7000.00 1160.26 22.823439 49.2076 1.86685 16.4973 0.919599 0 14.1002 5.2317 7.68277 3.31551 0.279942 0 0.87749
146 4000.00 1123.75 25.193431 52.4567 1.80671 14.3449 0.973349 0 13.7753 4.33127 8.42542 2.83756 0.252805 0 0.794942
135 10000.00 1158.16 17.373252 50.2464 2.0578 17.7248 0.852492 0 13.8226 3.87805 5.34006 4.31222 0.378502 0 1.15277
147 4000.00 1121.76 24.766661 52.4594 1.8358 14.2922 0.980569 0 13.8729 4.2465 8.40112 2.84556 0.25611 0 0.808641
145 1000.00 1114.20 34.908527 53.6872 1.46325 13.4413 0.954324 0 11.0419 4.14091 12.0112 2.49081 0.195182 0 0.573709
131 7000.00 1158.26 22.420242 49.1661 1.8962 16.4656 0.926897 0 14.2242 5.15664 7.6308 3.33511 0.283832 0 0.89327
136 10000.00 1156.16 17.103691 50.2706 2.08779 17.6749 0.857064 0 13.8771 3.80703 5.29268 4.3428 0.383388 0 1.17094
148 4000.00 1119.76 24.352044 52.4617 1.86502 14.2397 0.987741 0 13.9697 4.16281 8.37713 2.85317 0.25941 0 0.822408
146 1000.00 1112.20 34.324143 53.723 1.48291 13.3904 0.962663 0 11.1651 4.07456 11.9185 2.50136 0.197872 0 0.583476
132 7000.00 1156.25 22.028687 49.124 1.92567 16.434 0.934161 0 14.3476 5.08236 7.57918 3.35438 0.287724 0 0.909148
137 10000.00 1154.16 16.840545 50.2946 2.11799 17.6247 0.861622 0 13.931 3.737 5.24559 4.37306 0.388286 0 1.18923
133 7000.00 1154.25 21.648296 49.0811 1.95525 16.4026 0.941389 0 14.4706 5.00886 7.52791 3.37333 0.291616 0 0.925123
149 4000.00 1117.77 23.949087 52.4636 1.89438 14.1873 0.994866 0 14.0657 4.08018 8.35346 2.86039 0.262707 0 0.836246
138 10000.00 1152.16 16.583604 50.3182 2.14842 17.5741 0.866167 0 13.9843 3.66794 5.19879 4.403 0.393195 0 1.20766
147 1000.00 1110.20 33.757292 53.7583 1.50255 13.3395 0.970919 0 11.2877 4.0089 11.8266 2.51145 0.200556 0 0.593274
139 10000.00 1150.16 16.332662 50.3416 2.17907 17.5233 0.870698 0 14.0369 3.59985 5.1523 4.43263 0.398114 0 1.22621
150 4000.00 1115.77 23.557323 52.4652 1.92387 14.1349 1.00195 0 14.1607 3.9986 8.33009 2.86724 0.266 0 0.850153
148 1000.00 1108.19 33.207195 53.7932 1.52219 13.2888 0.979093 0 11.4097 3.94391 11.7355 2.52109 0.203236 0 0.603102
140 10000.00 1148.15 16.087526 50.3646 2.20995 17.4722 0.875217 0 14.089 3.5327 5.10612 4.46194 0.403044 0 1.2449
149 1000.00 1106.19 32.673121 53.8276 1.54182 13.2383 0.987186 0 11.5309 3.87959 11.6452 2.5303 0.20591 0 0.61296
151 4000.00 1113.77 23.176307 52.4665 1.95349 14.0827 1.00898 0 14.2548 3.91806 8.30704 2.87373 0.269288 0 0.864129
135 7000.00 1150.24 20.919225 48.9935 2.01472 16.3402 0.95574 0 14.7153 4.8641 7.42633 3.41025 0.299405 0 0.957365
141 10000.00 1146.15 15.848006 50.3873 2.24105 17.4209 0.879722 0 14.1404 3.4665 5.06024 4.49092 0.407985 0 1.26371
150 1000.00 1104.19 32.154378 53.8616 1.56145 13.1879 0.995197 0 11.6515 3.81593 11.5558 2.53906 0.208579 0 0.622849
136 7000.00 1148.24 20.569708 48.9488 2.04462 16.3094 0.962864 0 14.837 4.79283 7.37599 3.42825 0.303301 0 0.973632
152 4000.00 1111.78 22.805622 52.4674 1.98324 14.0306 1.01609 0 14.3479 3.83854 8.2843 2.87985 0.272572 0 0.878175
142 10000.00 1144.15 15.613925 50.4096 2.27237 17.3692 0.884214 0 14.1912 3.40123 5.01468 4.5196 0.412935 0 1.28266
151 1000.00 1102.18 31.650313 53.8951 1.58107 13.1377 1.00313 0 11.7713 3.75291 11.4671 2.54741 0.211243 0 0.632769
137 7000.00 1146.24 20.229680 48.9034 2.07461 16.2787 0.969953 0 14.9582 4.72228 7.32593 3.44596 0.307199 0 0.989997
143 10000.00 1142.15 15.385109 50.4317 2.30392 17.3173 0.888694 0 14.2413 3.33688 4.96944 4.54795 0.417896 0 1.30173
152 1000.00 1100.18 31.160308 53.9283 1.60068 13.0877 1.01098 0 11.8905 3.69053 11.3791 2.55533 0.213903 0 0.642719
153 1000.00 1098.18 30.683776 53.961 1.62029 13.0379 1.01876 0 12.009 3.62878 11.292 2.56285 0.216557 0 0.65270146
144 10000.00 1140.15 15.161393 50.4534 2.3357 17.2652 0.8932 0 14.2908 3.27345 4.92453 4.576 0.422866 0 1.32094
154 4000.00 1107.79 22.096185 52.4706 2.04157 13.9325 1.02989 0 14.541 3.68648 8.21935 2.8918 0.279142 0 0.90637
154 1000.00 1096.17 30.220165 53.9934 1.63989 12.9882 1.02645 0 12.1268 3.56765 11.2055 2.56997 0.219207 0 0.662714
139 7000.00 1142.23 19.576641 48.8109 2.13487 16.2179 0.984028 0 15.1994 4.58332 7.22655 3.48049 0.314998 0 1.02302
155 4000.00 1105.79 21.754166 52.4726 2.07059 13.8858 1.03652 0 14.6389 3.61197 8.18168 2.89764 0.282448 0 0.92062
155 1000.00 1094.17 29.768947 54.0253 1.6595 12.9388 1.03407 0 12.2438 3.50713 11.1198 2.57669 0.221853 0 0.672759
140 7000.00 1140.23 19.262946 48.7638 2.16513 16.1878 0.991015 0 15.3193 4.51488 7.1772 3.49735 0.318899 0 1.03968
145 10000.00 1138.14 14.945217 50.4757 2.3674 17.2118 0.898544 0 14.338 3.21217 4.88057 4.60349 0.427787 0 1.34005
156 4000.00 1103.79 21.420808 52.4743 2.09973 13.8392 1.04311 0 14.7358 3.5383 8.14441 2.90316 0.285753 0 0.934947
156 1000.00 1092.17 29.329623 54.057 1.6791 12.8896 1.04161 0 12.3602 3.44721 11.0347 2.58304 0.224493 0 0.682836
141 7000.00 1138.22 18.957371 48.7161 2.19547 16.158 0.997967 0 15.4387 4.44712 7.12804 3.51393 0.322803 0 1.05644
146 10000.00 1136.14 14.726777 50.5383 2.37937 17.1639 0.902809 0 14.3808 3.14563 4.81437 4.63765 0.433119 0 1.35993
157 1000.00 1090.16 28.901720 54.0883 1.6987 12.8405 1.04908 0 12.4758 3.38789 10.9504 2.589 0.22713 0 0.692946
157 4000.00 1101.80 21.095784 52.4758 2.12897 13.7927 1.04964 0 14.8318 3.46548 8.10751 2.90837 0.289056 0 0.949352
142 7000.00 1136.22 18.659614 48.668 2.22589 16.1284 1.00488 0 15.5578 4.38003 7.07906 3.53026 0.326708 0 1.0733
147 10000.00 1134.14 14.511544 50.6227 2.38048 17.117 0.906262 0 14.4215 3.07871 4.73669 4.67478 0.438623 0 1.3801
158 1000.00 1088.16 28.484787 54.1193 1.7183 12.7917 1.05646 0 12.5907 3.32914 10.8667 2.59461 0.229763 0 0.703089
143 7000.00 1134.22 18.369386 48.6193 2.25637 16.0991 1.01177 0 15.6763 4.31361 7.03022 3.54633 0.330615 0 1.09026
158 4000.00 1099.80 20.778783 52.4771 2.15831 13.7464 1.05612 0 14.9268 3.39349 8.07098 2.91327 0.292359 0 0.963835
148 10000.00 1132.14 14.300815 50.7062 2.38184 17.07 0.909699 0 14.4617 3.0128 4.65967 4.71142 0.44414 0 1.40043
144 7000.00 1132.21 18.086411 48.5701 2.28691 16.07 1.01862 0 15.7945 4.24784 6.98151 3.56216 0.334524 0 1.10731
159 1000.00 1086.15 28.078395 54.1499 1.7379 12.7431 1.06378 0 12.7048 3.27098 10.7837 2.59985 0.232391 0 0.713265
159 4000.00 1097.81 20.469509 52.4782 2.18777 13.7002 1.06255 0 15.0209 3.32231 8.0348 2.91787 0.295661 0 0.978398
145 7000.00 1130.21 17.810425 48.5205 2.3175 16.0412 1.02543 0 15.9122 4.18271 6.93289 3.57775 0.338436 0 1.12447
160 1000.00 1084.15 27.682136 54.1803 1.7575 12.6948 1.07102 0 12.8182 3.21338 10.7014 2.60474 0.235016 0 0.723475
150 10000.00 1128.13 13.892379 50.8706 2.38534 16.9759 0.916527 0 14.5404 2.88399 4.5076 4.78325 0.455212 0 1.44161
160 4000.00 1095.81 20.167678 52.4791 2.21733 13.6541 1.06893 0 15.114 3.25195 7.99895 2.92217 0.298963 0 0.993041
146 7000.00 1128.21 17.541176 48.4704 2.34813 16.0127 1.03221 0 16.0294 4.11821 6.88434 3.59312 0.34235 0 1.14173
151 10000.00 1126.13 13.694437 50.9515 2.38748 16.9289 0.919915 0 14.5789 2.82107 4.43256 4.81844 0.460766 0 1.46244
161 4000.00 1093.81 19.873019 52.4798 2.24699 13.6082 1.07526 0 15.2062 3.1824 7.96343 2.92619 0.302265 0 1.00776
147 7000.00 1126.20 17.278423 48.42 2.37878 15.9845 1.03896 0 16.1462 4.05434 6.83581 3.60828 0.346268 0 1.15909
161 1000.00 1082.15 27.295621 54.2104 1.77711 12.6466 1.07818 0 12.9308 3.15634 10.6197 2.60928 0.237637 0 0.733719
152 10000.00 1124.13 13.500527 51.0315 2.38988 16.8818 0.923284 0 14.6168 2.75912 4.35819 4.85314 0.466331 0 1.48345
148 7000.00 1124.20 17.021934 48.3691 2.40945 15.9566 1.04567 0 16.2626 3.99107 6.78727 3.62322 0.350189 0 1.17656
162 1000.00 1080.14 26.918479 54.2403 1.79672 12.5987 1.08527 0 13.0426 3.09986 10.5385 2.6135 0.240255 0 0.743999
153 10000.00 1122.13 13.310537 51.1107 2.39256 16.8348 0.926633 0 14.654 2.69814 4.28448 4.88736 0.471907 0 1.50462
162 4000.00 1091.82 19.585520 52.4798 2.27673 13.5623 1.09403 0 15.2859 3.11361 7.92813 2.9299 0.305563 0 1.02256
149 7000.00 1122.20 16.771488 48.318 2.44012 15.929 1.05234 0 16.3786 3.92841 6.73868 3.63797 0.354114 0 1.19413
154 10000.00 1120.12 13.124362 51.1891 2.3955 16.7878 0.929961 0 14.6905 2.63811 4.21144 4.92108 0.477493 0 1.52597
163 1000.00 1078.14 26.550357 54.2699 1.81633 12.5511 1.09228 0 13.1537 3.04392 10.458 2.61738 0.242869 0 0.754315
163 4000.00 1089.82 19.200436 52.5899 2.25381 13.5246 1.10765 0 15.3139 3.03353 7.88219 2.93963 0.310266 0 1.04307
164 1000.00 1076.14 26.190916 54.2992 1.83595 12.5037 1.09922 0 13.2639 2.98851 10.3781 2.62095 0.245481 0 0.764667
164 4000.00 1087.83 18.747369 52.7947 2.18565 13.4951 1.10781 0 15.3012 2.94532 7.82994 2.95429 0.316115 0 1.06827
150 7000.00 1120.19 16.526926 48.2663 2.47075 15.9018 1.06236 0 16.491 3.86633 6.68995 3.65253 0.358042 0 1.2118
165 1000.00 1074.13 25.839835 54.3284 1.85558 12.4566 1.10609 0 13.3733 2.93364 10.2988 2.62421 0.24809 0 0.775056
156 10000.00 1116.12 12.674817 51.3863 2.36613 16.7069 0.961994 0 14.6832 2.52124 4.09031 4.98325 0.490712 0 1.58009
151 7000.00 1118.19 16.269549 48.2278 2.49326 15.8745 1.09785 0 16.5731 3.80257 6.63959 3.66852 0.362298 0 1.23097
165 4000.00 1085.83 18.315441 52.9953 2.11992 13.4651 1.10803 0 15.2889 2.85898 7.77855 2.96823 0.321921 0 1.09347
166 1000.00 1072.13 25.496805 54.3574 1.87522 12.4097 1.11288 0 13.482 2.87928 10.22 2.62716 0.250696 0 0.785484
157 10000.00 1114.12 12.387307 51.5514 2.30753 16.6822 0.961075 0 14.6345 2.46327 4.04134 5.01459 0.499202 0 1.61676
167 1000.00 1070.13 25.161530 54.3861 1.89488 12.3631 1.1196 0 13.5898 2.82545 10.1417 2.62981 0.2533 0 0.79595
152 7000.00 1116.19 15.847751 48.3677 2.41867 15.86 1.09979 0 16.5806 3.72007 6.58665 3.70273 0.369763 0 1.26373
166 4000.00 1083.83 17.903205 53.1916 2.05653 13.4347 1.1083 0 15.277 2.77448 7.72801 2.98147 0.327684 0 1.11864
158 10000.00 1112.12 12.111830 51.7138 2.25069 16.6565 0.960218 0 14.5865 2.40641 3.9929 5.04535 0.507655 0 1.65353
168 1000.00 1068.12 24.833727 54.4148 1.91454 12.3168 1.12625 0 13.6967 2.77211 10.064 2.63218 0.255903 0 0.806457
