Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O 
190 20689.66 1387.58 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
191 20689.66 1386.58 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
192 20689.66 1385.58 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
193 20689.66 1386.59 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
194 20287.36 1386.59 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
195 20287.36 1385.59 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
196 20287.36 1384.59 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
197 20287.36 1385.60 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
198 19885.06 1385.60 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
199 19885.06 1384.60 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
200 19885.06 1383.60 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
201 19885.06 1384.60 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
202 19482.76 1384.60 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
203 19482.76 1383.60 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
204 19482.76 1382.60 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
205 19482.76 1383.59 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
206 19080.46 1383.59 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
207 19080.46 1382.59 100.000000 44.7799 0.161079 3.6142 0.407569 0 7.78765 39.4844 3.46319 0.302023 0 0 0
